#name zcmb zhel dz mb dmb x1 dx1 color dcolor 3rdvar d3rdvar tmax dtmax cov_m_s cov_m_c cov_s_c set ra dec biascor x0 dx0
sn2006on 999 0.071900 999 18.410754 999 0.548580 0.212924 0.078956 0.021289 999 999 54064.234499 0.195498 999 999 999 999 999 999 999 7.744292e-04 1.602627e-05
SDSS1371 999 0.119090 999 19.049952 999 0.789719 0.095863 -0.101320 0.021578 999 999 53633.310774 0.106025 999 999 999 999 999 999 999 4.309162e-04 1.083754e-05
SDSS8921 999 0.145300 999 19.966740 999 0.870878 0.254911 0.001222 0.028403 999 999 53693.043946 0.197828 999 999 999 999 999 999 999 1.851757e-04 6.317061e-06
SDSS16211 999 0.310940 999 22.130826 999 -1.964332 0.628277 0.004612 0.070450 999 999 54041.486083 0.575735 999 999 999 999 999 999 999 2.525111e-05 1.951310e-06
SDSS774 999 0.093490 999 18.937402 999 0.664692 0.266212 -0.024876 0.031629 999 999 53609.242628 0.998029 999 999 999 999 999 999 999 4.782062e-04 2.466254e-05
SDSS2916 999 0.124200 999 19.968475 999 -0.872968 0.236016 0.056837 0.034890 999 999 53643.892668 0.164503 999 999 999 999 999 999 999 1.847898e-04 8.640820e-06
sn2001cz 999 0.015380 999 15.030365 999 0.166615 0.068748 0.040855 0.024191 999 999 52103.927688 0.089257 999 999 999 999 999 999 999 1.738282e-02 4.309133e-04
SDSS20039 999 0.247000 999 21.378011 999 0.725266 0.491962 0.060672 0.043808 999 999 54408.082759 0.509956 999 999 999 999 999 999 999 5.047102e-05 2.155541e-06
sn2005ki 999 0.019607 999 15.523475 999 -1.388274 0.030336 -0.097066 0.019539 999 999 53705.227776 0.049657 999 999 999 999 999 999 999 1.105651e-02 1.901030e-04
04D4hf 999 0.936000 999 24.768320 999 0.840212 0.637048 0.035587 0.081554 999 999 53236.712137 1.450630 999 999 999 999 999 999 999 2.174668e-06 1.648029e-07
SDSS5736 999 0.253000 999 21.404665 999 -0.217987 0.302645 -0.008767 0.035539 999 999 53665.747956 0.280196 999 999 999 999 999 999 999 4.930027e-05 1.795884e-06
05D4bm 999 0.372000 999 22.212642 999 0.251146 0.069591 -0.065977 0.022289 999 999 53568.061419 0.071436 999 999 999 999 999 999 999 2.344151e-05 5.529959e-07
SDSS19067 999 0.355000 999 21.770853 999 0.556180 0.772235 -0.065589 0.055291 999 999 54386.853649 0.852020 999 999 999 999 999 999 999 3.519900e-05 1.956727e-06
SDSS18463 999 0.268000 999 21.322252 999 0.943322 0.406427 -0.043207 0.045998 999 999 54376.517016 0.430917 999 999 999 999 999 999 999 5.319997e-05 2.560960e-06
SDSS15776 999 0.317600 999 21.846826 999 -2.278878 0.562303 -0.146178 0.049721 999 999 54033.829914 0.490185 999 999 999 999 999 999 999 3.283704e-05 1.601762e-06
sn2006nz 999 0.038090 999 18.130244 999 -2.862634 0.215852 0.228831 0.020259 999 999 54057.617252 0.100151 999 999 999 999 999 999 999 1.001642e-03 2.047674e-05
sn2006ob 999 0.059160 999 18.194349 999 -2.367070 0.118643 -0.044482 0.017832 999 999 54063.040809 0.090431 999 999 999 999 999 999 999 9.506312e-04 1.598605e-05
03D1aw 999 0.582000 999 23.575580 999 0.976718 0.274231 -0.024874 0.036549 999 999 52902.900396 0.354155 999 999 999 999 999 999 999 6.687198e-06 1.637348e-07
sn1990af 999 0.050300 999 17.732291 999 -2.269795 0.112163 -0.048619 0.044284 999 999 48195.571443 0.138414 999 999 999 999 999 999 999 1.433046e-03 4.205718e-05
sn2005ir 999 0.076000 999 18.410175 999 0.684299 0.052575 -0.013657 0.014317 999 999 53685.659843 0.048287 999 999 999 999 999 999 999 7.771194e-04 1.080554e-05
SDSS5751 999 0.130800 999 20.114825 999 0.679312 0.107017 0.146934 0.022925 999 999 53666.076110 0.120224 999 999 999 999 999 999 999 1.611962e-04 4.248761e-06
sn2006sr 999 0.024140 999 16.131198 999 -1.290906 0.113935 -0.001970 0.022491 999 999 54092.816229 0.118802 999 999 999 999 999 999 999 6.302736e-03 1.409235e-04
06D3en 999 1.060000 999 24.634632 999 -0.991529 0.412856 -0.159698 0.060357 999 999 53881.456220 0.967338 999 999 999 999 999 999 999 2.442183e-06 1.944374e-07
sn1992al 999 0.014615 999 14.458925 999 -0.166840 0.084197 -0.108223 0.026731 999 999 48838.335943 0.127385 999 999 999 999 999 999 999 2.942792e-02 8.151038e-04
05D2ck 999 0.698000 999 24.449237 999 -2.628510 0.459857 -0.002789 0.067780 999 999 53416.825332 0.573114 999 999 999 999 999 999 999 2.988141e-06 1.075736e-07
05D4bj 999 0.701000 999 24.097534 999 0.192570 0.294488 0.064193 0.055316 999 999 53564.043788 0.348447 999 999 999 999 999 999 999 4.109974e-06 1.276976e-07
sn2000dk 999 0.017442 999 15.346973 999 -2.112532 0.105993 -0.026871 0.025354 999 999 51812.387265 0.097831 999 999 999 999 999 999 999 1.298914e-02 3.238255e-04
SDSS17215 999 0.181360 999 20.577433 999 0.282394 0.417713 0.015782 0.037037 999 999 54350.995633 0.721313 999 999 999 999 999 999 999 1.056490e-04 4.427510e-06
04D3ez 999 0.263000 999 21.664221 999 -1.085603 0.083506 0.027404 0.023301 999 999 53115.464396 0.130517 999 999 999 999 999 999 999 3.888309e-05 9.517502e-07
SDSS18604 999 0.178000 999 20.910690 999 -2.079559 0.215737 -0.046391 0.029506 999 999 54387.374229 0.208106 999 999 999 999 999 999 999 7.764228e-05 2.370665e-06
SDSS13425 999 0.211000 999 21.863307 999 -0.977521 0.560463 0.259538 0.057143 999 999 53993.011359 1.130664 999 999 999 999 999 999 999 3.211073e-05 2.224654e-06
sn1994m 999 0.023159 999 16.293141 999 -1.526355 0.118057 0.056984 0.030570 999 999 49475.170890 0.278968 999 999 999 999 999 999 999 5.444025e-03 1.806410e-04
SDSS18697 999 0.107260 999 19.222418 999 0.749840 0.119940 -0.002732 0.021182 999 999 54384.430920 0.193371 999 999 999 999 999 999 999 3.675903e-04 8.829397e-06
SDSS15161 999 0.249540 999 21.202201 999 -0.284985 0.307327 -0.053997 0.041325 999 999 54025.356725 0.359192 999 999 999 999 999 999 999 5.944141e-05 2.419010e-06
SDSS15440 999 0.253000 999 21.586042 999 -0.620079 0.492308 0.065982 0.042564 999 999 54031.000228 0.416298 999 999 999 999 999 999 999 4.170025e-05 1.781930e-06
SDSS13835 999 0.247700 999 21.074428 999 0.624873 0.246572 -0.078189 0.034761 999 999 54011.461226 0.262976 999 999 999 999 999 999 999 6.682398e-05 2.189898e-06
SDSS14024 999 0.146000 999 20.464110 999 -1.921736 0.195563 0.037677 0.031512 999 999 54011.162000 0.205034 999 999 999 999 999 999 999 1.170858e-04 3.949185e-06
SDSS15583 999 0.178000 999 20.734326 999 -0.296247 0.205562 0.025378 0.030118 999 999 54041.008925 0.189292 999 999 999 999 999 999 999 9.136424e-05 2.906052e-06
sn2003ch 999 0.030000 999 16.663760 999 -1.232235 0.146997 -0.041792 0.022882 999 999 52726.283600 0.229522 999 999 999 999 999 999 999 3.859944e-03 8.971734e-05
04D1pd 999 0.950000 999 24.631891 999 0.201265 0.421044 0.036678 0.058996 999 999 53318.506808 0.680714 999 999 999 999 999 999 999 2.463876e-06 1.307051e-07
SDSS19775 999 0.137900 999 20.266364 999 -0.228664 0.199119 0.093694 0.028258 999 999 54404.425670 0.182814 999 999 999 999 999 999 999 1.403590e-04 4.315096e-06
SDSS8046 999 0.259300 999 21.619053 999 0.239448 0.475444 0.040618 0.047062 999 999 53683.331312 0.465104 999 999 999 999 999 999 999 4.046724e-05 1.874256e-06
sn1997dg 999 0.030800 999 16.829068 999 -0.334517 0.175892 -0.030666 0.026014 999 999 50720.336522 0.286365 999 999 999 999 999 999 999 3.309876e-03 8.946749e-05
05D4dy 999 0.810000 999 24.577581 999 -0.376355 0.381494 -0.118489 0.063877 999 999 53616.381623 0.697010 999 999 999 999 999 999 999 2.624106e-06 1.031920e-07
SDSS19002 999 0.268000 999 21.206008 999 0.324571 0.313643 -0.097403 0.037318 999 999 54393.132222 0.285182 999 999 999 999 999 999 999 5.926079e-05 2.177151e-06
SDSS13894 999 0.121000 999 20.317153 999 0.742634 0.166304 0.165720 0.027213 999 999 54013.688055 0.146297 999 999 999 999 999 999 999 1.337140e-04 4.090478e-06
05D4fo 999 0.373000 999 22.438194 999 -0.702945 0.087785 -0.052482 0.022457 999 999 53658.222689 0.079897 999 999 999 999 999 999 999 1.904361e-05 4.339610e-07
SDSS14318 999 0.057830 999 17.969185 999 -1.517325 0.526383 -0.002736 0.030520 999 999 54068.896775 0.586328 999 999 999 999 999 999 999 1.166313e-03 5.598347e-05
sn2006oa 999 0.062550 999 17.835126 999 0.908857 0.153457 -0.041025 0.016124 999 999 54067.128665 0.125787 999 999 999 999 999 999 999 1.319124e-03 2.158682e-05
SDSS17884 999 0.239000 999 20.858246 999 0.664051 0.280624 -0.124039 0.036747 999 999 54369.033539 0.271049 999 999 999 999 999 999 999 8.157219e-05 3.060958e-06
SDSS20625 999 0.107960 999 19.478764 999 -0.106783 0.203527 -0.004306 0.023620 999 999 54423.595392 0.175133 999 999 999 999 999 999 999 2.902596e-04 7.979723e-06
04D4gg 999 0.424000 999 22.728274 999 1.236654 0.138164 0.082904 0.026715 999 999 53246.782520 0.122220 999 999 999 999 999 999 999 1.457045e-05 3.874570e-07
05D2nn 999 0.870000 999 24.374121 999 -0.980907 0.588715 -0.186253 0.056079 999 999 53713.194025 0.620626 999 999 999 999 999 999 999 3.160045e-06 2.159202e-07
SDSS6649 999 0.314000 999 21.594847 999 0.722344 0.600405 -0.088180 0.044335 999 999 53677.806076 0.599698 999 999 999 999 999 999 999 4.142003e-05 1.720597e-06
05D4dt 999 0.407000 999 22.803008 999 -0.984164 0.105970 -0.049400 0.024195 999 999 53609.573175 0.173541 999 999 999 999 999 999 999 1.361631e-05 3.227508e-07
sn1997e 999 0.013539 999 15.112587 999 -1.658959 0.109880 0.028130 0.024787 999 999 50468.036149 0.098129 999 999 999 999 999 999 999 1.613533e-02 3.998324e-04
SDSS17332 999 0.182860 999 20.678747 999 -0.237194 0.267681 0.036786 0.033767 999 999 54358.077153 0.241984 999 999 999 999 999 999 999 9.617326e-05 3.615012e-06
05D2by 999 0.891000 999 24.532140 999 1.372188 0.488476 -0.026020 0.061261 999 999 53413.566002 0.776316 999 999 999 999 999 999 999 2.727206e-06 1.213458e-07
SDSS13506 999 0.243000 999 21.799961 999 -0.199976 0.627201 0.138602 0.046326 999 999 54000.581154 0.532787 999 999 999 999 999 999 999 3.417983e-05 1.786971e-06
SDSS14979 999 0.177100 999 20.176756 999 0.225194 0.139620 -0.117621 0.025141 999 999 54025.603358 0.143249 999 999 999 999 999 999 999 1.528812e-04 4.162469e-06
05D3dh 999 0.800000 999 24.181502 999 0.094669 0.270820 0.124581 0.063902 999 999 53442.390332 0.580764 999 999 999 999 999 999 999 3.784346e-06 1.322911e-07
04D1si 999 0.702000 999 23.849433 999 0.136490 0.297312 -0.010991 0.054002 999 999 53359.928158 0.368470 999 999 999 999 999 999 999 5.171888e-06 1.523222e-07
SDSS16073 999 0.146000 999 20.254972 999 0.722319 0.185332 -0.006722 0.024205 999 999 54051.433963 0.157013 999 999 999 999 999 999 999 1.420031e-04 3.836245e-06
SDSS9467 999 0.218400 999 21.068058 999 -1.392062 0.370468 -0.141456 0.055848 999 999 53688.827204 0.336088 999 999 999 999 999 999 999 6.719479e-05 3.770671e-06
05D4ek 999 0.536000 999 23.297923 999 0.267436 0.176792 0.070199 0.031048 999 999 53635.632377 0.186545 999 999 999 999 999 999 999 8.627785e-06 2.356313e-07
05D3mx 999 0.470000 999 23.026559 999 -1.669424 0.155867 -0.078200 0.032074 999 999 53569.940672 0.151928 999 999 999 999 999 999 999 1.112433e-05 2.892517e-07
sn1997do 999 0.010120 999 14.432462 999 0.790751 0.187901 0.118396 0.030532 999 999 50766.598008 0.115629 999 999 999 999 999 999 999 3.013240e-02 1.060226e-03
04D3lu 999 0.822000 999 24.338274 999 -0.570245 0.226766 -0.112705 0.057620 999 999 53169.138507 0.404199 999 999 999 999 999 999 999 3.276735e-06 1.162268e-07
05D4av 999 0.509000 999 23.562483 999 0.874870 0.177420 0.168915 0.030098 999 999 53553.496716 0.263192 999 999 999 999 999 999 999 6.749603e-06 1.727879e-07
sn2006cp 999 0.022289 999 16.006069 999 0.352844 0.074520 0.096706 0.022058 999 999 53897.759116 0.067559 999 999 999 999 999 999 999 7.078233e-03 1.645211e-04
05D4cn 999 0.763000 999 24.052986 999 1.110496 0.242422 0.006132 0.056312 999 999 53583.636091 0.392182 999 999 999 999 999 999 999 4.267992e-06 1.235424e-07
SDSS17171 999 0.160270 999 19.935616 999 -0.384031 0.343284 -0.141661 0.041122 999 999 54340.661417 1.431765 999 999 999 999 999 999 999 1.906225e-04 1.701777e-05
SDSS9032 999 0.254000 999 21.348275 999 0.872256 0.595170 0.016164 0.051063 999 999 53688.940103 0.492858 999 999 999 999 999 999 999 5.189709e-05 3.124590e-06
sn2002de 999 0.028116 999 16.637729 999 0.542609 0.319467 0.097361 0.022725 999 999 52434.118735 0.162715 999 999 999 999 999 999 999 3.943014e-03 9.267107e-05
SDSS16737 999 0.200000 999 20.518223 999 -0.436801 0.718817 -0.075665 0.045947 999 999 54068.762819 0.948733 999 999 999 999 999 999 999 1.115286e-04 6.213335e-06
SDSS15201 999 0.208500 999 21.798792 999 -1.260622 0.459196 0.094149 0.040305 999 999 54028.296243 0.394377 999 999 999 999 999 999 999 3.422028e-05 1.422377e-06
SDSS12853 999 0.169400 999 20.172112 999 -0.577472 0.345453 -0.061592 0.031997 999 999 53979.292235 0.325401 999 999 999 999 999 999 999 1.533519e-04 6.068697e-06
sn2005lz 999 0.040998 999 17.592045 999 -1.244765 0.122042 0.069454 0.022872 999 999 53736.254889 0.129143 999 999 999 999 999 999 999 1.634095e-03 3.891142e-05
SDSS2789 999 0.290300 999 21.563029 999 -0.758640 0.520501 -0.110574 0.052878 999 999 53636.324458 0.490824 999 999 999 999 999 999 999 4.261541e-05 2.317501e-06
03D4di 999 0.899000 999 24.289773 999 1.450784 0.414923 -0.081587 0.063621 999 999 52901.056776 0.536819 999 999 999 999 999 999 999 3.393551e-06 1.747950e-07
SDSS18940 999 0.220000 999 20.965355 999 -0.943658 0.213912 -0.048601 0.034047 999 999 54396.724880 0.190969 999 999 999 999 999 999 999 7.386565e-05 2.500352e-06
SDSS13689 999 0.251600 999 20.966406 999 1.161818 0.379407 -0.147851 0.037578 999 999 54000.151276 0.474475 999 999 999 999 999 999 999 7.380372e-05 2.815008e-06
05D1ee 999 0.559000 999 23.525568 999 -0.609018 0.185786 -0.001416 0.034643 999 999 53660.635686 0.203412 999 999 999 999 999 999 999 7.003882e-06 1.850636e-07
SDSS16021 999 0.124000 999 19.615583 999 -0.346994 0.126862 -0.037938 0.023755 999 999 54049.119831 0.113549 999 999 999 999 999 999 999 2.559668e-04 6.966812e-06
SDSS19425 999 0.211600 999 21.641626 999 -1.603835 0.466125 0.130590 0.056057 999 999 54392.868002 0.422081 999 999 999 999 999 999 999 3.953051e-05 2.564696e-06
SDSS7143 999 0.304000 999 22.054799 999 -0.476112 0.602350 0.011500 0.044090 999 999 53677.791573 0.575546 999 999 999 999 999 999 999 2.708081e-05 1.178714e-06
sn1993ag 999 0.049000 999 17.811061 999 -0.829791 0.144982 0.059517 0.047158 999 999 49316.726080 0.249160 999 999 999 999 999 999 999 1.334313e-03 4.333349e-05
05D3lc 999 0.461000 999 22.978574 999 -0.745220 0.106645 -0.046247 0.024362 999 999 53527.668366 0.138448 999 999 999 999 999 999 999 1.162509e-05 2.613121e-07
SDSS15868 999 0.242000 999 21.004910 999 0.329622 0.264418 -0.140722 0.037006 999 999 54044.255071 0.220239 999 999 999 999 999 999 999 7.128599e-05 2.621947e-06
SDSS16641 999 0.115000 999 19.716920 999 1.053712 0.622240 0.039745 0.029788 999 999 54069.198270 0.627368 999 999 999 999 999 999 999 2.330582e-04 6.842167e-06
04D2an 999 0.620000 999 23.580611 999 -0.310718 0.568331 -0.044055 0.048117 999 999 53031.153289 0.687216 999 999 999 999 999 999 999 6.675741e-06 1.913542e-07
SDSS12869 999 0.278000 999 21.364941 999 0.207052 0.838578 -0.041313 0.050507 999 999 53978.988317 1.213715 999 999 999 999 999 999 999 5.114277e-05 2.983618e-06
SDSS7147 999 0.110600 999 19.472097 999 -1.903495 0.157617 -0.094813 0.023832 999 999 53679.667597 0.136404 999 999 999 999 999 999 999 2.921175e-04 7.460914e-06
SDSS17809 999 0.282000 999 21.477761 999 1.522760 0.427235 0.029992 0.041133 999 999 54370.574901 0.318579 999 999 999 999 999 999 999 4.606926e-05 2.399899e-06
SDSS19207 999 0.258700 999 21.464747 999 0.432044 0.550573 0.007856 0.050474 999 999 54382.872913 0.760303 999 999 999 999 999 999 999 4.662519e-05 2.345397e-06
SDSS7475 999 0.322000 999 21.537547 999 0.677177 0.580219 -0.169804 0.040341 999 999 53676.478058 0.548091 999 999 999 999 999 999 999 4.362532e-05 1.683877e-06
05D4cw 999 0.375000 999 22.145676 999 -0.832975 0.103084 -0.127655 0.024796 999 999 53580.417406 0.162810 999 999 999 999 999 999 999 2.493395e-05 6.047489e-07
sn2006bh 999 0.010900 999 14.326260 999 -1.648750 0.032217 -0.083066 0.019407 999 999 53833.523790 0.039788 999 999 999 999 999 999 999 3.328812e-02 5.766935e-04
05D3cf 999 0.419000 999 22.940347 999 -0.255470 0.173796 0.008293 0.027162 999 999 53418.812153 0.212770 999 999 999 999 999 999 999 1.203183e-05 3.027364e-07
06D3gh 999 0.720000 999 23.903204 999 0.233459 0.340988 -0.071300 0.065727 999 999 53922.826401 0.376280 999 999 999 999 999 999 999 4.929405e-06 1.907735e-07
SDSS2561 999 0.118130 999 19.782237 999 -0.082624 0.115460 0.039627 0.024349 999 999 53639.254021 0.145744 999 999 999 999 999 999 999 2.195991e-04 6.025794e-06
SDSS16165 999 0.157000 999 20.143727 999 0.344303 0.223007 -0.031964 0.024796 999 999 54052.896246 0.192089 999 999 999 999 999 999 999 1.574350e-04 4.423778e-06
SDSS13655 999 0.252000 999 21.935563 999 -1.337564 0.585894 0.082446 0.047372 999 999 53999.850570 0.559927 999 999 999 999 999 999 999 3.021348e-05 1.407166e-06
04D1kj 999 0.585000 999 23.338050 999 0.218358 0.125724 -0.064278 0.029201 999 999 53297.243697 0.167557 999 999 999 999 999 999 999 8.323677e-06 1.840305e-07
03D1fc 999 0.332000 999 21.860550 999 0.650510 0.118572 -0.017443 0.023781 999 999 53002.763693 0.104558 999 999 999 999 999 999 999 3.241081e-05 8.118231e-07
04D3cy 999 0.643000 999 23.785474 999 -0.194011 0.203444 -0.031318 0.064293 999 999 53101.103330 0.265274 999 999 999 999 999 999 999 5.514688e-06 1.777619e-07
04D4jw 999 0.961000 999 24.714875 999 -0.684558 0.389741 -0.197015 0.063384 999 999 53286.371642 0.611798 999 999 999 999 999 999 999 2.279755e-06 1.678359e-07
05D2hc 999 0.350000 999 22.684649 999 -0.674162 0.164444 0.037628 0.024599 999 999 53471.684913 0.141531 999 999 999 999 999 999 999 1.522832e-05 3.679791e-07
SDSS13354 999 0.157630 999 20.297018 999 1.038319 0.163930 0.089260 0.026859 999 999 54006.604752 0.174175 999 999 999 999 999 999 999 1.365036e-04 4.014042e-06
SDSS15508 999 0.135000 999 19.605424 999 0.883064 0.104334 -0.059233 0.022269 999 999 54041.562629 0.091949 999 999 999 999 999 999 999 2.584733e-04 6.386695e-06
SDSS1241 999 0.090200 999 19.113105 999 -0.547623 0.078725 0.048953 0.022752 999 999 53635.370675 0.078458 999 999 999 999 999 999 999 4.062769e-04 1.083754e-05
03D3aw 999 0.449000 999 22.669895 999 0.807356 0.232458 -0.085863 0.038030 999 999 52767.327390 0.201045 999 999 999 999 999 999 999 1.544793e-05 5.396633e-07
SDSS17223 999 0.235000 999 20.861978 999 1.015109 0.666744 -0.070372 0.042755 999 999 54347.008326 1.617770 999 999 999 999 999 999 999 8.128969e-05 3.595380e-06
05D3cq 999 0.890000 999 24.174188 999 -0.724884 0.452232 -0.198451 0.051221 999 999 53450.843013 0.837107 999 999 999 999 999 999 999 3.786202e-06 1.506263e-07
05D2ec 999 0.640000 999 23.675886 999 -0.204140 0.210836 -0.105568 0.052922 999 999 53440.363509 0.421905 999 999 999 999 999 999 999 6.111161e-06 1.828695e-07
SDSS12860 999 0.121700 999 20.207418 999 -0.303475 0.200085 0.140893 0.027655 999 999 53993.777002 0.278721 999 999 999 999 999 999 999 1.480385e-04 4.572491e-06
06D4ce 999 0.850000 999 24.167662 999 1.733935 0.566998 -0.114783 0.060344 999 999 53926.816736 0.630373 999 999 999 999 999 999 999 3.814521e-06 2.115166e-07
04D4ju 999 0.472000 999 23.762613 999 0.448578 0.224334 0.153659 0.034558 999 999 53293.121349 0.285008 999 999 999 999 999 999 999 5.614763e-06 1.439042e-07
SDSS13044 999 0.121000 999 19.576629 999 -0.014391 0.128162 -0.067840 0.022157 999 999 54003.155568 0.091368 999 999 999 999 999 999 999 2.653060e-04 6.900424e-06
sn1992bo 999 0.018509 999 15.766266 999 -2.013569 0.066260 -0.042923 0.029149 999 999 48986.149353 0.068969 999 999 999 999 999 999 999 8.834044e-03 2.549427e-04
SDSS15383 999 0.312000 999 21.860401 999 0.212970 0.707842 -0.033853 0.049522 999 999 54030.555302 0.709516 999 999 999 999 999 999 999 3.242750e-05 1.673524e-06
SDSS2031 999 0.153000 999 19.678581 999 0.506736 0.140309 -0.129637 0.022789 999 999 53636.918524 0.139255 999 999 999 999 999 999 999 2.416161e-04 6.155550e-06
SDSS13045 999 0.182000 999 20.672449 999 -0.132808 0.470116 0.052339 0.034223 999 999 53993.290555 1.074427 999 999 999 999 999 999 999 9.660923e-05 4.228959e-06
SDSS9457 999 0.256900 999 21.432485 999 -0.349395 0.588142 -0.020765 0.058964 999 999 53688.824357 0.517186 999 999 999 999 999 999 999 4.803979e-05 3.253829e-06
03D4at 999 0.634000 999 23.738236 999 0.205074 0.327512 -0.052959 0.066471 999 999 52816.955167 0.562114 999 999 999 999 999 999 999 5.746050e-06 1.732239e-07
SDSS2102 999 0.095100 999 18.637393 999 1.272731 0.195832 -0.110839 0.021588 999 999 53620.188800 0.503196 999 999 999 999 999 999 999 6.304882e-04 1.725507e-05
sn2007ae 999 0.064388 999 17.758042 999 1.849382 0.292936 -0.009642 0.031136 999 999 54153.123174 0.646817 999 999 999 999 999 999 999 1.390930e-03 4.815994e-05
SDSS5550 999 0.156100 999 19.864355 999 1.893066 0.198324 -0.048820 0.021889 999 999 53671.496588 0.204210 999 999 999 999 999 999 999 2.035357e-04 4.912194e-06
06D2ce 999 0.820000 999 24.159638 999 2.026958 0.904542 -0.002241 0.074787 999 999 53799.737854 1.265359 999 999 999 999 999 999 999 3.867556e-06 1.778731e-07
SDSS6192 999 0.272000 999 21.679955 999 -1.876870 0.809151 -0.060757 0.048118 999 999 53672.827105 0.524186 999 999 999 999 999 999 999 3.825809e-05 1.670772e-06
SDSS4679 999 0.332400 999 22.091941 999 0.953917 0.717136 0.091112 0.057675 999 999 53654.326279 0.635850 999 999 999 999 999 999 999 2.615420e-05 1.969986e-06
SDSS8213 999 0.184700 999 21.106311 999 -0.657349 0.328033 0.160145 0.037566 999 999 53683.728688 0.291708 999 999 999 999 999 999 999 6.465660e-05 2.722262e-06
sn1992bl 999 0.043700 999 17.321374 999 -1.713968 0.088210 -0.045349 0.046262 999 999 48947.275022 0.334722 999 999 999 999 999 999 999 2.094298e-03 8.147061e-05
sn2001ba 999 0.029420 999 16.194778 999 0.144235 0.101224 -0.123567 0.040281 999 999 52034.359133 0.146951 999 999 999 999 999 999 999 5.952197e-03 1.711649e-04
04D4dm 999 0.811000 999 24.374108 999 -0.272609 0.314866 -0.002416 0.061330 999 999 53199.656893 0.585684 999 999 999 999 999 999 999 3.163505e-06 1.264445e-07
SDSS15872 999 0.203000 999 20.554242 999 0.780554 0.308147 -0.064392 0.035843 999 999 54047.768497 0.205546 999 999 999 999 999 999 999 1.079317e-04 4.319742e-06
04D4dw 999 1.031000 999 24.506812 999 1.117894 0.418733 -0.132648 0.060598 999 999 53200.739997 0.673081 999 999 999 999 999 999 999 2.745882e-06 1.921129e-07
SDSS14481 999 0.255000 999 21.383307 999 -1.042535 0.378734 -0.172314 0.049643 999 999 54020.189177 0.309168 999 999 999 999 999 999 999 5.026553e-05 2.705540e-06
03D4cj 999 0.270000 999 21.055953 999 1.150848 0.085375 -0.080173 0.023169 999 999 52889.694215 0.093408 999 999 999 999 999 999 999 6.793655e-05 1.776386e-06
SDSS20581 999 0.207000 999 20.611263 999 -0.457655 0.440628 -0.122369 0.033025 999 999 54416.951305 0.397443 999 999 999 999 999 999 999 1.023298e-04 3.338362e-06
SDSS18485 999 0.279000 999 21.277692 999 1.315896 0.411253 -0.088085 0.039232 999 999 54388.937522 0.453917 999 999 999 999 999 999 999 5.548993e-05 2.205885e-06
SDSS16069 999 0.128770 999 20.101998 999 0.878540 0.217451 0.156624 0.026632 999 999 54050.756775 0.185441 999 999 999 999 999 999 999 1.630439e-04 4.902330e-06
SDSS17186 999 0.079440 999 19.238704 999 0.643122 0.148939 0.111356 0.024309 999 999 54353.810719 0.186805 999 999 999 999 999 999 999 3.618088e-04 1.114390e-05
04D3lp 999 0.983000 999 24.929725 999 -1.388313 0.558335 0.013621 0.076019 999 999 53148.844154 0.877385 999 999 999 999 999 999 999 1.871638e-06 1.761096e-07
SDSS19353 999 0.154030 999 20.206588 999 0.893800 0.205997 0.036344 0.026610 999 999 54398.627541 0.134460 999 999 999 999 999 999 999 1.485468e-04 4.630685e-06
SDSS4577 999 0.363000 999 22.095926 999 0.322005 0.773439 -0.062462 0.054007 999 999 53648.083574 0.717178 999 999 999 999 999 999 999 2.610849e-05 1.806528e-06
SDSS5717 999 0.251700 999 21.337232 999 1.419798 0.338491 -0.029588 0.035014 999 999 53664.203371 0.316148 999 999 999 999 999 999 999 5.246121e-05 1.905025e-06
SDSS13641 999 0.210000 999 20.760406 999 1.026361 0.283987 -0.031030 0.032116 999 999 54004.831410 0.290530 999 999 999 999 999 999 999 8.918319e-05 2.934408e-06
03D4cx 999 0.949000 999 24.407880 999 -0.104840 0.673361 0.056920 0.064870 999 999 52882.827015 1.134773 999 999 999 999 999 999 999 3.026330e-06 1.764325e-07
sn2007co 999 0.026962 999 16.484295 999 -0.137983 0.061148 0.105137 0.020374 999 999 54265.212074 0.056628 999 999 999 999 999 999 999 4.545407e-03 9.577777e-05
sn2001ep 999 0.013012 999 14.865778 999 -0.925154 0.057482 0.047273 0.021407 999 999 52200.061251 0.083356 999 999 999 999 999 999 999 2.023358e-02 4.479799e-04
SDSS17629 999 0.136900 999 20.057024 999 -0.347323 0.145387 0.060294 0.026646 999 999 54370.399726 0.111947 999 999 999 999 999 999 999 1.703570e-04 5.352414e-06
SDSS17801 999 0.206400 999 21.180891 999 -0.675378 0.480696 -0.017034 0.054171 999 999 54365.722185 0.329925 999 999 999 999 999 999 999 6.056101e-05 4.155421e-06
SDSS15756 999 0.380000 999 22.421203 999 -0.960097 0.714793 -0.250004 0.060561 999 999 54035.761103 0.821111 999 999 999 999 999 999 999 1.931060e-05 1.400213e-06
sn2002hd 999 0.035001 999 16.755469 999 -0.962533 0.474531 0.000212 0.024297 999 999 52576.318332 0.628650 999 999 999 999 999 999 999 3.545143e-03 1.209743e-04
05D2dt 999 0.574000 999 23.655142 999 0.179553 0.271677 0.033262 0.035880 999 999 53450.661233 0.252093 999 999 999 999 999 999 999 6.236397e-06 1.855910e-07
