#name zcmb zhel dz mb dmb x1 dx1 color dcolor 3rdvar d3rdvar tmax dtmax cov_m_s cov_m_c cov_s_c set ra dec biascor x0 dx0
SDSS18604 999 0.178000 999 20.910689 999 -2.079552 0.216540 -0.046392 0.030446 999 999 54387.374223 0.208076 999 999 999 999 999 999 999 7.764236e-05 2.452672e-06
SDSS13425 999 0.211000 999 21.863311 999 -0.977551 0.559260 0.259540 0.057146 999 999 53993.011442 1.121124 999 999 999 999 999 999 999 3.211061e-05 2.224829e-06
sn1994m 999 0.023159 999 16.293140 999 -1.526354 0.118046 0.056984 0.030570 999 999 49475.170889 0.278825 999 999 999 999 999 999 999 5.444025e-03 1.806411e-04
SDSS18697 999 0.107260 999 19.222419 999 0.749834 0.119929 -0.002731 0.021182 999 999 54384.430929 0.193323 999 999 999 999 999 999 999 3.675900e-04 8.829395e-06
SDSS15161 999 0.249540 999 21.202201 999 -0.284985 0.314685 -0.053997 0.042941 999 999 54025.356730 0.364566 999 999 999 999 999 999 999 5.944141e-05 2.544456e-06
SDSS15440 999 0.253000 999 21.586153 999 -0.619895 0.505551 0.066082 0.044551 999 999 54030.998841 0.416930 999 999 999 999 999 999 999 4.169596e-05 1.892949e-06
SDSS13835 999 0.247700 999 21.074427 999 0.624875 0.248767 -0.078190 0.035885 999 999 54011.461233 0.262937 999 999 999 999 999 999 999 6.682401e-05 2.274104e-06
SDSS14024 999 0.146000 999 20.464109 999 -1.921739 0.196179 0.037676 0.032358 999 999 54011.162001 0.204992 999 999 999 999 999 999 999 1.170859e-04 4.061513e-06
SDSS15583 999 0.178000 999 20.734327 999 -0.296247 0.207333 0.025378 0.030989 999 999 54041.008926 0.189249 999 999 999 999 999 999 999 9.136422e-05 3.001255e-06
04D1pd 999 0.950000 999 24.631631 999 0.198795 0.420334 0.036646 0.058986 999 999 53318.505476 0.678485 999 999 999 999 999 999 999 2.464466e-06 1.307033e-07
SDSS19775 999 0.137900 999 20.266365 999 -0.228661 0.199989 0.093695 0.029086 999 999 54404.425672 0.183092 999 999 999 999 999 999 999 1.403588e-04 4.447976e-06
SDSS8046 999 0.259300 999 21.619064 999 0.239544 0.474740 0.040635 0.047062 999 999 53683.331306 0.464445 999 999 999 999 999 999 999 4.046682e-05 1.874251e-06
05D4dy 999 0.810000 999 24.577555 999 -0.376396 0.443130 -0.118534 0.074119 999 999 53616.381228 0.722372 999 999 999 999 999 999 999 2.624170e-06 1.426125e-07
SDSS19002 999 0.268000 999 21.206006 999 0.324560 0.313481 -0.097402 0.037326 999 999 54393.132222 0.285028 999 999 999 999 999 999 999 5.926089e-05 2.177906e-06
SDSS13894 999 0.121000 999 20.317599 999 0.743079 0.166469 0.166052 0.027198 999 999 54013.687915 0.146296 999 999 999 999 999 999 999 1.336580e-04 4.088877e-06
05D4fo 999 0.373000 999 22.438193 999 -0.702935 0.087781 -0.052484 0.022457 999 999 53658.222682 0.079894 999 999 999 999 999 999 999 1.904362e-05 4.339615e-07
SDSS14318 999 0.057830 999 17.969214 999 -1.517944 0.525146 -0.002747 0.030508 999 999 54068.896170 0.584595 999 999 999 999 999 999 999 1.166283e-03 5.597247e-05
SDSS17884 999 0.239000 999 20.858244 999 0.664125 0.285608 -0.124035 0.037599 999 999 54369.033527 0.271081 999 999 999 999 999 999 999 8.157233e-05 3.177973e-06
SDSS20625 999 0.107960 999 19.478763 999 -0.106798 0.203843 -0.004307 0.023961 999 999 54423.595380 0.175100 999 999 999 999 999 999 999 2.902598e-04 8.101163e-06
04D4gg 999 0.424000 999 22.728275 999 1.236651 0.138146 0.082904 0.026715 999 999 53246.782520 0.122208 999 999 999 999 999 999 999 1.457045e-05 3.874566e-07
05D2nn 999 0.870000 999 24.374116 999 -0.981154 0.592519 -0.186241 0.056104 999 999 53713.194088 0.620887 999 999 999 999 999 999 999 3.160059e-06 2.181439e-07
SDSS6649 999 0.314000 999 21.594847 999 0.722339 0.618061 -0.088182 0.045241 999 999 53677.806099 0.601142 999 999 999 999 999 999 999 4.142004e-05 1.800465e-06
05D4dt 999 0.407000 999 22.802797 999 -0.984451 0.105946 -0.049593 0.024187 999 999 53609.572722 0.173487 999 999 999 999 999 999 999 1.361897e-05 3.226974e-07
SDSS17332 999 0.182860 999 20.678758 999 -0.237141 0.271271 0.036796 0.034844 999 999 54358.077161 0.242454 999 999 999 999 999 999 999 9.617227e-05 3.767857e-06
05D2by 999 0.891000 999 24.532139 999 1.372166 0.488078 -0.026028 0.061357 999 999 53413.565935 0.772930 999 999 999 999 999 999 999 2.727207e-06 1.217135e-07
SDSS13506 999 0.243000 999 21.799960 999 -0.199985 0.672819 0.138601 0.050444 999 999 54000.581152 0.533111 999 999 999 999 999 999 999 3.417985e-05 2.028745e-06
SDSS14979 999 0.177100 999 20.176756 999 0.225193 0.139601 -0.117621 0.025141 999 999 54025.603357 0.143230 999 999 999 999 999 999 999 1.528813e-04 4.162472e-06
05D3dh 999 0.800000 999 24.181503 999 0.094687 0.311776 0.124596 0.063902 999 999 53442.390199 0.665991 999 999 999 999 999 999 999 3.784343e-06 1.658069e-07
04D1si 999 0.702000 999 23.849433 999 0.136490 0.297458 -0.010991 0.054016 999 999 53359.928158 0.368190 999 999 999 999 999 999 999 5.171888e-06 1.525578e-07
SDSS16073 999 0.146000 999 20.254972 999 0.722350 0.186205 -0.006722 0.024954 999 999 54051.433983 0.157512 999 999 999 999 999 999 999 1.420030e-04 3.959882e-06
SDSS9467 999 0.218400 999 21.068057 999 -1.392059 0.370187 -0.141456 0.055855 999 999 53688.827220 0.335841 999 999 999 999 999 999 999 6.719482e-05 3.771665e-06
05D4ek 999 0.536000 999 23.297924 999 0.267438 0.176968 0.070199 0.031107 999 999 53635.632378 0.186551 999 999 999 999 999 999 999 8.627779e-06 2.362862e-07
05D3mx 999 0.470000 999 23.026557 999 -1.669413 0.162379 -0.078202 0.037294 999 999 53569.940694 0.152015 999 999 999 999 999 999 999 1.112436e-05 3.485126e-07
04D3lu 999 0.822000 999 24.338274 999 -0.570233 0.226811 -0.112701 0.057656 999 999 53169.138486 0.403971 999 999 999 999 999 999 999 3.276736e-06 1.164042e-07
05D4av 999 0.509000 999 23.562484 999 0.874870 0.273534 0.168916 0.095379 999 999 53553.496715 0.336278 999 999 999 999 999 999 999 6.749596e-06 5.813668e-07
05D4cn 999 0.763000 999 24.053085 999 1.111525 0.267106 0.006140 0.056315 999 999 53583.637294 0.404784 999 999 999 999 999 999 999 4.267603e-06 1.376625e-07
SDSS17171 999 0.160270 999 19.935613 999 -0.384006 0.343670 -0.141664 0.046827 999 999 54340.661415 1.665919 999 999 999 999 999 999 999 1.906229e-04 2.068908e-05
SDSS9032 999 0.254000 999 21.348267 999 0.872249 0.632591 0.016154 0.053879 999 999 53688.940114 0.498994 999 999 999 999 999 999 999 5.189748e-05 3.441776e-06
SDSS16737 999 0.200000 999 20.518208 999 -0.435423 0.718288 -0.075631 0.046027 999 999 54068.764454 0.953003 999 999 999 999 999 999 999 1.115302e-04 6.395120e-06
SDSS15201 999 0.208500 999 21.798792 999 -1.260639 0.458575 0.094148 0.040320 999 999 54028.296238 0.393971 999 999 999 999 999 999 999 3.422029e-05 1.423133e-06
SDSS12853 999 0.169400 999 20.172113 999 -0.577468 0.345204 -0.061592 0.032000 999 999 53979.292235 0.325184 999 999 999 999 999 999 999 1.533517e-04 6.069768e-06
SDSS2789 999 0.290300 999 21.563031 999 -0.758636 0.519563 -0.110571 0.052877 999 999 53636.324429 0.490041 999 999 999 999 999 999 999 4.261534e-05 2.317505e-06
03D4di 999 0.899000 999 24.289878 999 1.450012 0.414429 -0.081813 0.063596 999 999 52901.056120 0.535786 999 999 999 999 999 999 999 3.393222e-06 1.747840e-07
SDSS18940 999 0.220000 999 20.965355 999 -0.943669 0.216043 -0.048601 0.035269 999 999 54396.724880 0.190947 999 999 999 999 999 999 999 7.386566e-05 2.607177e-06
SDSS13689 999 0.251600 999 20.966406 999 1.161812 0.384180 -0.147851 0.038750 999 999 54000.151265 0.476532 999 999 999 999 999 999 999 7.380374e-05 2.940057e-06
05D1ee 999 0.559000 999 23.525568 999 -0.609019 0.185920 -0.001416 0.034682 999 999 53660.635685 0.203373 999 999 999 999 999 999 999 7.003883e-06 1.854433e-07
SDSS16021 999 0.124000 999 19.615581 999 -0.346996 0.127285 -0.037939 0.024175 999 999 54049.119830 0.113708 999 999 999 999 999 999 999 2.559674e-04 7.095074e-06
SDSS19425 999 0.211600 999 21.641696 999 -1.603200 0.465518 0.130597 0.056057 999 999 54392.867314 0.421637 999 999 999 999 999 999 999 3.952794e-05 2.564670e-06
SDSS7143 999 0.304000 999 22.054799 999 -0.476121 0.623543 0.011500 0.045797 999 999 53677.791565 0.575046 999 999 999 999 999 999 999 2.708083e-05 1.262816e-06
sn1993ag 999 0.049000 999 17.811061 999 -0.829790 0.144963 0.059518 0.047157 999 999 49316.726080 0.249059 999 999 999 999 999 999 999 1.334313e-03 4.333329e-05
05D3lc 999 0.461000 999 22.978574 999 -0.745220 0.107589 -0.046247 0.034033 999 999 53527.668365 0.138480 999 999 999 999 999 999 999 1.162508e-05 3.674321e-07
SDSS15868 999 0.242000 999 21.004855 999 0.329375 0.264262 -0.140760 0.037003 999 999 54044.254428 0.220166 999 999 999 999 999 999 999 7.128958e-05 2.621845e-06
SDSS16641 999 0.115000 999 19.716917 999 1.053686 0.620678 0.039743 0.030041 999 999 54069.198255 0.625758 999 999 999 999 999 999 999 2.330589e-04 6.947245e-06
04D2an 999 0.620000 999 23.580611 999 -0.310735 0.609571 -0.044049 0.049362 999 999 53031.153242 0.686351 999 999 999 999 999 999 999 6.675744e-06 2.223728e-07
SDSS12869 999 0.278000 999 21.364949 999 0.207280 0.834731 -0.041307 0.050507 999 999 53978.988033 1.202033 999 999 999 999 999 999 999 5.114241e-05 2.983656e-06
SDSS7147 999 0.110600 999 19.472103 999 -1.903540 0.157612 -0.094809 0.024035 999 999 53679.667561 0.136404 999 999 999 999 999 999 999 2.921158e-04 7.528127e-06
SDSS17809 999 0.282000 999 21.477766 999 1.522764 0.426655 0.029999 0.041137 999 999 54370.574833 0.318393 999 999 999 999 999 999 999 4.606905e-05 2.399862e-06
SDSS19207 999 0.258700 999 21.464747 999 0.432043 0.558189 0.007856 0.052290 999 999 54382.872914 0.767252 999 999 999 999 999 999 999 4.662520e-05 2.483013e-06
SDSS7475 999 0.322000 999 21.537546 999 0.677169 0.593906 -0.169804 0.041014 999 999 53676.478069 0.547299 999 999 999 999 999 999 999 4.362538e-05 1.743812e-06
05D4cw 999 0.375000 999 22.145676 999 -0.832972 0.103648 -0.127654 0.029839 999 999 53580.417404 0.164279 999 999 999 999 999 999 999 2.493395e-05 7.353429e-07
sn2005al 999 0.012400 999 14.859354 999 -1.166643 0.028565 -0.087427 0.018969 999 999 53430.521793 0.081799 999 999 999 999 999 999 999 2.035760e-02 3.455856e-04
sn2006bh 999 0.010900 999 14.326260 999 -1.648751 0.032217 -0.083066 0.019408 999 999 53833.523790 0.039788 999 999 999 999 999 999 999 3.328811e-02 5.766991e-04
05D3cf 999 0.419000 999 22.940351 999 -0.255379 0.173765 0.008277 0.027161 999 999 53418.812043 0.212713 999 999 999 999 999 999 999 1.203179e-05 3.027283e-07
06D3gh 999 0.720000 999 23.903170 999 0.233426 0.455696 -0.071281 0.066027 999 999 53922.826306 0.376060 999 999 999 999 999 999 999 4.929561e-06 2.650116e-07
SDSS2561 999 0.118130 999 19.782237 999 -0.082622 0.115450 0.039626 0.024348 999 999 53639.254012 0.145724 999 999 999 999 999 999 999 2.195991e-04 6.025796e-06
SDSS16165 999 0.157000 999 20.143719 999 0.344277 0.222939 -0.031970 0.024799 999 999 54052.896342 0.192045 999 999 999 999 999 999 999 1.574363e-04 4.424458e-06
SDSS13655 999 0.252000 999 21.935563 999 -1.337562 0.584697 0.082446 0.047388 999 999 53999.850570 0.558764 999 999 999 999 999 999 999 3.021348e-05 1.407952e-06
04D1kj 999 0.585000 999 23.338050 999 0.218359 0.125746 -0.064278 0.029231 999 999 53297.243696 0.167526 999 999 999 999 999 999 999 8.323675e-06 1.842706e-07
03D1fc 999 0.332000 999 21.860550 999 0.650510 0.118586 -0.017444 0.023814 999 999 53002.763693 0.104551 999 999 999 999 999 999 999 3.241081e-05 8.130250e-07
04D3cy 999 0.643000 999 23.785474 999 -0.194010 0.272462 -0.031317 0.076732 999 999 53101.103329 0.286667 999 999 999 999 999 999 999 5.514688e-06 2.586667e-07
04D4jw 999 0.961000 999 24.714885 999 -0.684511 0.389955 -0.197019 0.063699 999 999 53286.371701 0.610543 999 999 999 999 999 999 999 2.279735e-06 1.692204e-07
05D2hc 999 0.350000 999 22.684650 999 -0.674165 0.164415 0.037628 0.024599 999 999 53471.684910 0.141512 999 999 999 999 999 999 999 1.522832e-05 3.679796e-07
SDSS13354 999 0.157630 999 20.297019 999 1.038311 0.164553 0.089259 0.027809 999 999 54006.604734 0.174257 999 999 999 999 999 999 999 1.365036e-04 4.162739e-06
SDSS15508 999 0.135000 999 19.605424 999 0.883058 0.104327 -0.059233 0.022269 999 999 54041.562622 0.091944 999 999 999 999 999 999 999 2.584735e-04 6.386689e-06
SDSS1241 999 0.090200 999 19.113106 999 -0.547641 0.078722 0.048956 0.022752 999 999 53635.370662 0.078456 999 999 999 999 999 999 999 4.062767e-04 1.083756e-05
03D3aw 999 0.449000 999 22.669898 999 0.807360 0.232379 -0.085860 0.038031 999 999 52767.327400 0.200995 999 999 999 999 999 999 999 1.544789e-05 5.396747e-07
SDSS17223 999 0.235000 999 20.861978 999 1.015109 0.670751 -0.070372 0.044419 999 999 54347.008340 1.628361 999 999 999 999 999 999 999 8.128967e-05 3.785806e-06
05D3cq 999 0.890000 999 24.174186 999 -0.724908 0.606894 -0.198449 0.056669 999 999 53450.843052 0.966543 999 999 999 999 999 999 999 3.786211e-06 2.218648e-07
05D2ec 999 0.640000 999 23.675886 999 -0.204144 0.228010 -0.105564 0.062415 999 999 53440.363515 0.456465 999 999 999 999 999 999 999 6.111162e-06 2.348051e-07
SDSS12860 999 0.121700 999 20.207414 999 -0.303474 0.200379 0.140889 0.028632 999 999 53993.777003 0.278723 999 999 999 999 999 999 999 1.480392e-04 4.740969e-06
06D4ce 999 0.850000 999 24.167663 999 1.733953 0.568605 -0.114783 0.060365 999 999 53926.816750 0.629006 999 999 999 999 999 999 999 3.814518e-06 2.128199e-07
04D4ju 999 0.472000 999 23.762613 999 0.448581 0.224368 0.153658 0.034622 999 999 53293.121342 0.284863 999 999 999 999 999 999 999 5.614763e-06 1.442429e-07
SDSS13044 999 0.121000 999 19.576628 999 -0.014400 0.128499 -0.067844 0.022505 999 999 54003.155584 0.091380 999 999 999 999 999 999 999 2.653062e-04 7.015906e-06
sn1992bo 999 0.018509 999 15.766263 999 -2.013519 0.066258 -0.042935 0.029149 999 999 48986.149404 0.068967 999 999 999 999 999 999 999 8.834064e-03 2.549407e-04
SDSS15383 999 0.312000 999 21.860367 999 0.212554 0.745627 -0.033866 0.050864 999 999 54030.555247 0.721417 999 999 999 999 999 999 999 3.242851e-05 1.797315e-06
SDSS2031 999 0.153000 999 19.678582 999 0.506740 0.140461 -0.129636 0.023067 999 999 53636.918528 0.139257 999 999 999 999 999 999 999 2.416159e-04 6.237965e-06
SDSS13045 999 0.182000 999 20.672461 999 -0.132858 0.469431 0.052346 0.034233 999 999 53993.290755 1.066365 999 999 999 999 999 999 999 9.660814e-05 4.230547e-06
SDSS9457 999 0.256900 999 21.432592 999 -0.348108 0.587140 -0.020983 0.058973 999 999 53688.825276 0.516357 999 999 999 999 999 999 999 4.803516e-05 3.254866e-06
03D4at 999 0.634000 999 23.738237 999 0.205063 0.359150 -0.052958 0.073507 999 999 52816.955164 0.600552 999 999 999 999 999 999 999 5.746043e-06 2.067957e-07
SDSS2102 999 0.095100 999 18.637407 999 1.272736 0.195995 -0.110836 0.021738 999 999 53620.188966 0.503540 999 999 999 999 999 999 999 6.304804e-04 1.740248e-05
sn2007ae 999 0.064388 999 17.758032 999 1.850178 0.293036 -0.009568 0.031306 999 999 54153.120953 0.647034 999 999 999 999 999 999 999 1.390941e-03 4.852203e-05
SDSS5550 999 0.156100 999 19.864355 999 1.893064 0.198284 -0.048820 0.021889 999 999 53671.496605 0.204171 999 999 999 999 999 999 999 2.035357e-04 4.912264e-06
06D2ce 999 0.820000 999 24.159637 999 2.026878 1.005455 -0.002237 0.079608 999 999 53799.737857 1.290806 999 999 999 999 999 999 999 3.867558e-06 2.280401e-07
SDSS6192 999 0.272000 999 21.679956 999 -1.876846 0.825505 -0.060759 0.049279 999 999 53672.827122 0.525733 999 999 999 999 999 999 999 3.825804e-05 1.737481e-06
SDSS4679 999 0.332400 999 22.091947 999 0.953609 0.885030 0.091067 0.063907 999 999 53654.326413 0.679059 999 999 999 999 999 999 999 2.615407e-05 2.507515e-06
SDSS8213 999 0.184700 999 21.106307 999 -0.657366 0.327837 0.160142 0.037578 999 999 53683.728693 0.291547 999 999 999 999 999 999 999 6.465687e-05 2.723549e-06
sn1992bl 999 0.043700 999 17.321373 999 -1.713558 0.088229 -0.045387 0.046368 999 999 48947.273292 0.334779 999 999 999 999 999 999 999 2.094299e-03 8.172066e-05
sn2001ba 999 0.029420 999 16.194777 999 0.144235 0.101217 -0.123568 0.040304 999 999 52034.359133 0.146931 999 999 999 999 999 999 999 5.952200e-03 1.712666e-04
04D4dm 999 0.811000 999 24.374089 999 -0.272757 0.361660 -0.002421 0.067322 999 999 53199.656763 0.623766 999 999 999 999 999 999 999 3.163562e-06 1.623974e-07
SDSS15872 999 0.203000 999 20.554602 999 0.781390 0.317349 -0.064106 0.037583 999 999 54047.769298 0.206320 999 999 999 999 999 999 999 1.078959e-04 4.575632e-06
04D4dw 999 1.031000 999 24.506809 999 1.117891 0.418240 -0.132646 0.060597 999 999 53200.739953 0.671041 999 999 999 999 999 999 999 2.745888e-06 1.921132e-07
SDSS14481 999 0.255000 999 21.383317 999 -1.042470 0.398294 -0.172305 0.051308 999 999 54020.189186 0.313912 999 999 999 999 999 999 999 5.026504e-05 2.890429e-06
03D4cj 999 0.270000 999 21.055955 999 1.150846 0.085371 -0.080171 0.023169 999 999 52889.694220 0.093404 999 999 999 999 999 999 999 6.793640e-05 1.776387e-06
SDSS20581 999 0.207000 999 20.611337 999 -0.459277 0.439920 -0.122402 0.033027 999 999 54416.949717 0.396836 999 999 999 999 999 999 999 1.023228e-04 3.338097e-06
SDSS18485 999 0.279000 999 21.277692 999 1.315895 0.420513 -0.088085 0.040244 999 999 54388.937517 0.453356 999 999 999 999 999 999 999 5.548994e-05 2.300642e-06
SDSS16069 999 0.128770 999 20.101998 999 0.878539 0.217385 0.156624 0.026632 999 999 54050.756774 0.185399 999 999 999 999 999 999 999 1.630440e-04 4.902351e-06
SDSS17186 999 0.079440 999 19.238702 999 0.643129 0.149435 0.111354 0.024648 999 999 54353.810703 0.186763 999 999 999 999 999 999 999 3.618097e-04 1.133731e-05
04D3lp 999 0.983000 999 24.929743 999 -1.387975 0.557149 0.013620 0.076015 999 999 53148.844215 0.872866 999 999 999 999 999 999 999 1.871608e-06 1.761184e-07
SDSS19353 999 0.154030 999 20.206609 999 0.893937 0.205962 0.036346 0.026614 999 999 54398.627462 0.134449 999 999 999 999 999 999 999 1.485439e-04 4.631509e-06
SDSS4577 999 0.363000 999 22.095930 999 0.322050 0.880354 -0.062460 0.055328 999 999 53648.083565 0.715967 999 999 999 999 999 999 999 2.610841e-05 2.090940e-06
SDSS5717 999 0.251700 999 21.337268 999 1.420177 0.338336 -0.029555 0.035031 999 999 53664.203379 0.315990 999 999 999 999 999 999 999 5.245942e-05 1.906233e-06
SDSS13641 999 0.210000 999 20.760408 999 1.026376 0.286599 -0.031028 0.033284 999 999 54004.831367 0.290527 999 999 999 999 999 999 999 8.918299e-05 3.061243e-06
03D4cx 999 0.949000 999 24.407914 999 -0.104676 0.672871 0.056877 0.065021 999 999 52882.826790 1.125197 999 999 999 999 999 999 999 3.026235e-06 1.773017e-07
SDSS17629 999 0.136900 999 20.057001 999 -0.348245 0.145332 0.060351 0.026644 999 999 54370.399365 0.111922 999 999 999 999 999 999 999 1.703605e-04 5.351597e-06
SDSS17801 999 0.206400 999 21.180892 999 -0.675372 0.531972 -0.017035 0.059877 999 999 54365.722192 0.330292 999 999 999 999 999 999 999 6.056095e-05 4.776067e-06
SDSS15756 999 0.380000 999 22.421203 999 -0.960000 0.712288 -0.249989 0.060564 999 999 54035.761085 0.817437 999 999 999 999 999 999 999 1.931060e-05 1.400224e-06
05D2dt 999 0.574000 999 23.654873 999 0.177628 0.271406 0.033057 0.035857 999 999 53450.661494 0.251878 999 999 999 999 999 999 999 6.237958e-06 1.855484e-07
04D3do 999 0.610000 999 23.559060 999 -0.840172 0.149420 -0.117378 0.033406 999 999 53112.978231 0.270017 999 999 999 999 999 999 999 6.802307e-06 1.735892e-07
06D2gb 999 0.442000 999 22.997477 999 -1.632658 0.248502 -0.014217 0.038768 999 999 53872.503168 0.329613 999 999 999 999 999 999 999 1.143778e-05 3.977814e-07
06D3df 999 0.442000 999 22.666528 999 1.154435 0.164624 -0.026969 0.023117 999 999 53850.706956 0.371186 999 999 999 999 999 999 999 1.549149e-05 3.480638e-07
SDSS13005 999 0.127000 999 19.887798 999 -0.333015 0.343082 -0.012280 0.055437 999 999 53964.573813 1.596826 999 999 999 999 999 999 999 1.992310e-04 2.914081e-05
SDSS14421 999 0.174900 999 20.450196 999 -0.745288 0.179993 -0.097695 0.025518 999 999 54010.902490 0.211967 999 999 999 999 999 999 999 1.187502e-04 3.212432e-06
SDSS14456 999 0.330000 999 21.823043 999 -0.040748 0.596634 -0.029409 0.050311 999 999 54018.663385 0.473317 999 999 999 999 999 999 999 3.353762e-05 2.004491e-06
SDSS17240 999 0.072750 999 18.170538 999 -1.468233 0.366746 -0.121561 0.057993 999 999 54337.327630 1.128159 999 999 999 999 999 999 999 9.691708e-04 1.024492e-04
SDSS5957 999 0.279600 999 21.447938 999 -0.182413 0.424908 -0.121728 0.041125 999 999 53666.669007 0.379010 999 999 999 999 999 999 999 4.741299e-05 1.978713e-06
SDSS13070 999 0.198530 999 20.344323 999 0.927165 0.274916 -0.146623 0.028216 999 999 53986.564627 0.250595 999 999 999 999 999 999 999 1.308320e-04 4.939064e-06
SDSS12779 999 0.079950 999 19.147994 999 -0.561985 0.261561 0.096233 0.030011 999 999 53971.727092 0.969038 999 999 999 999 999 999 999 3.933696e-04 1.667332e-05
05D4fg 999 0.839000 999 24.158453 999 0.274667 0.266335 -0.157174 0.055973 999 999 53641.770891 0.414699 999 999 999 999 999 999 999 3.850164e-06 1.378017e-07
SDSS21034 999 0.108560 999 19.589472 999 0.013951 0.281371 0.032081 0.024204 999 999 54426.030594 0.279960 999 999 999 999 999 999 999 2.621391e-04 7.132341e-06
06D4cl 999 1.000000 999 24.470433 999 1.171015 0.383378 -0.087939 0.052567 999 999 53938.068334 0.591356 999 999 999 999 999 999 999 2.846855e-06 1.624370e-07
SDSS18617 999 0.322000 999 22.008573 999 -0.255509 0.880343 -0.021560 0.056978 999 999 54381.328664 1.218729 999 999 999 999 999 999 999 2.826800e-05 1.742499e-06
SDSS18323 999 0.155000 999 20.238675 999 0.159608 0.224362 -0.043390 0.029203 999 999 54375.478801 0.162869 999 999 999 999 999 999 999 1.441765e-04 5.391480e-06
SDSS19969 999 0.175240 999 20.507771 999 0.046738 0.248218 0.016787 0.026577 999 999 54409.050355 0.235071 999 999 999 999 999 999 999 1.125533e-04 3.280119e-06
04D4jr 999 0.470000 999 22.638200 999 1.527781 0.121572 -0.063243 0.026876 999 999 53298.423077 0.153801 999 999 999 999 999 999 999 1.586072e-05 3.522290e-07
SDSS20088 999 0.244900 999 20.933622 999 -0.241121 0.208491 -0.162163 0.031613 999 999 54407.846217 0.224980 999 999 999 999 999 999 999 7.606816e-05 2.205027e-06
SDSS15219 999 0.248000 999 21.055936 999 -0.146787 0.372554 -0.154035 0.035754 999 999 54030.969698 0.333953 999 999 999 999 999 999 999 6.800524e-05 2.265836e-06
SDSS13610 999 0.298260 999 21.381587 999 0.079608 0.546338 -0.095507 0.042717 999 999 53997.009448 0.580894 999 999 999 999 999 999 999 5.037782e-05 2.130884e-06
04D3kr 999 0.337000 999 21.965412 999 1.232658 0.085896 -0.018671 0.022743 999 999 53166.004775 0.119636 999 999 999 999 999 999 999 2.950116e-05 6.964534e-07
05D3ht 999 0.901000 999 24.365327 999 0.896754 0.385362 -0.155320 0.056739 999 999 53489.252621 0.458117 999 999 999 999 999 999 999 3.172753e-06 1.698760e-07
SDSS17464 999 0.247000 999 21.090878 999 0.083850 0.567511 0.052608 0.040532 999 999 54358.579161 1.166094 999 999 999 999 999 999 999 6.575343e-05 2.480413e-06
SDSS4000 999 0.278600 999 21.898682 999 -1.039338 0.595615 -0.011839 0.061890 999 999 53643.056000 0.778145 999 999 999 999 999 999 999 3.129123e-05 2.060653e-06
SDSS13578 999 0.228000 999 21.066795 999 -0.245573 0.370084 -0.040249 0.037677 999 999 53998.759097 0.388019 999 999 999 999 999 999 999 6.728780e-05 2.583352e-06
SDSS19023 999 0.243000 999 20.841033 999 1.303628 0.275373 -0.118818 0.036529 999 999 54389.834738 0.278583 999 999 999 999 999 999 999 8.288399e-05 2.883562e-06
SDSS12977 999 0.247000 999 21.150784 999 0.068958 0.488495 -0.048385 0.038416 999 999 53994.911028 0.809349 999 999 999 999 999 999 999 6.228716e-05 2.185302e-06
SDSS19604 999 0.296000 999 22.400401 999 1.173205 1.192984 0.173029 0.080940 999 999 54396.258269 0.781693 999 999 999 999 999 999 999 1.964441e-05 2.135460e-06
SDSS12927 999 0.175000 999 20.349218 999 0.027136 0.324967 0.014727 0.034642 999 999 53988.933712 0.832965 999 999 999 999 999 999 999 1.302953e-04 6.331935e-06
03D4cy 999 0.927000 999 24.657229 999 0.862140 0.636622 -0.057908 0.070362 999 999 52900.097148 0.800104 999 999 999 999 999 999 999 2.412729e-06 1.815815e-07
SDSS18768 999 0.198000 999 20.996958 999 -0.446416 0.303811 -0.030248 0.039171 999 999 54378.986466 0.401753 999 999 999 999 999 999 999 7.173692e-05 3.385314e-06
SDSS14019 999 0.216400 999 21.431957 999 -0.313960 0.388162 -0.021617 0.045586 999 999 54012.203886 0.396567 999 999 999 999 999 999 999 4.806283e-05 2.313656e-06
SDSS19757 999 0.403000 999 21.990331 999 0.170447 0.890471 -0.104743 0.061365 999 999 54400.459753 0.824860 999 999 999 999 999 999 999 2.873788e-05 2.059246e-06
sn1992bc 999 0.020200 999 15.098599 999 0.735397 0.090311 -0.110272 0.026479 999 999 48912.604617 0.065343 999 999 999 999 999 999 999 1.634480e-02 4.451764e-04
SDSS1794 999 0.142600 999 20.080923 999 1.152879 0.317319 0.030668 0.026276 999 999 53624.721983 0.551850 999 999 999 999 999 999 999 1.666632e-04 4.978344e-06
SDSS14298 999 0.262000 999 21.260267 999 1.298725 0.389120 -0.080860 0.042861 999 999 54012.468179 0.338929 999 999 999 999 999 999 999 5.633307e-05 2.347640e-06
05D3lb 999 0.647000 999 23.895893 999 0.303216 0.199824 0.034079 0.063363 999 999 53528.653227 0.255870 999 999 999 999 999 999 999 4.977708e-06 1.785148e-07
06D2cd 999 0.930000 999 24.725037 999 0.271595 3.264101 0.024513 0.514472 999 999 53790.302848 2.955918 999 999 999 999 999 999 999 2.273898e-06 1.505433e-06
05D2cb 999 0.427000 999 23.400281 999 0.888394 0.191530 0.159357 0.028814 999 999 53423.014962 0.196982 999 999 999 999 999 999 999 7.870066e-06 2.306740e-07
