#name zcmb zhel dz mb dmb x1 dx1 color dcolor 3rdvar d3rdvar tmax dtmax cov_m_s cov_m_c cov_s_c set ra dec biascor
 SDSS15897 999 0.170000 999 20.888003 -0.002433 -2.457541 0.261040 0.016121 0.036670 999 999 54041.524765 0.222732 999 999 999 999 999 999 999
 SDSS14108 999 0.133000 999 20.144962 -0.001093 0.246858 0.143232 -0.000746 0.024460 999 999 54010.209735 0.171501 999 999 999 999 999 999 999
 05D4dy 999 0.810000 999 24.577563 -0.002343 -0.376355 0.381493 -0.118489 0.063877 999 999 53616.381623 0.697009 999 999 999 999 999 999 999
 05D1cl 999 0.830000 999 24.335198 -0.001747 2.291861 0.344745 -0.070394 0.055928 999 999 53627.271226 0.497656 999 999 999 999 999 999 999
 SDSS2246 999 0.194900 999 20.980496 -0.001236 0.350403 0.360930 0.071597 0.035380 999 999 53634.176595 0.328716 999 999 999 999 999 999 999
 sn2007f 999 0.023590 999 15.876847 0.000467 0.618843 0.041401 -0.055389 0.026002 999 999 54124.058494 0.045233 999 999 999 999 999 999 999
 05D3ha 999 0.805000 999 24.368395 0.000836 -0.188480 0.391704 0.091810 0.063054 999 999 53484.825231 0.351501 999 999 999 999 999 999 999
 SDSS16165 999 0.157000 999 20.143711 -0.001953 0.344303 0.223007 -0.031964 0.024796 999 999 54052.896246 0.192089 999 999 999 999 999 999 999
 SDSS15504 999 0.251000 999 21.851895 -0.002657 2.338296 0.729703 0.205911 0.057920 999 999 54039.807599 0.570614 999 999 999 999 999 999 999
 04D2gc 999 0.521000 999 23.332162 0.002514 1.140117 0.202310 0.018300 0.035614 999 999 53118.116356 0.255402 999 999 999 999 999 999 999
 SDSS1241 999 0.090200 999 19.113090 -0.002611 -0.547623 0.078725 0.048953 0.022752 999 999 53635.370674 0.078458 999 999 999 999 999 999 999
 05D2ac 999 0.479000 999 22.675089 0.002500 1.113308 0.111541 -0.052614 0.024731 999 999 53374.624339 0.153000 999 999 999 999 999 999 999
 05D2my 999 0.981000 999 24.616258 0.002498 1.210800 0.474402 -0.035322 0.056183 999 999 53703.195139 0.963073 999 999 999 999 999 999 999
 SDSS16402 999 0.290000 999 20.859646 -0.002611 -0.864268 0.783508 -0.186534 0.042463 999 999 54059.496419 0.554902 999 999 999 999 999 999 999
 SDSS11300 999 0.146800 999 20.280960 -0.002520 -1.606685 0.677889 0.075095 0.032761 999 999 53699.544655 0.319809 999 999 999 999 999 999 999
 SDSS18612 999 0.114930 999 19.672171 -0.002436 -0.734061 0.132879 0.060111 0.022182 999 999 54383.703872 0.173463 999 999 999 999 999 999 999
 SDSS6924 999 0.328000 999 21.644647 -0.002618 0.908751 0.765197 -0.073040 0.042456 999 999 53674.587986 0.652386 999 999 999 999 999 999 999
 SDSS17745 999 0.060000 999 17.860952 -0.002583 1.070323 0.120907 -0.050138 0.025513 999 999 54372.433263 0.134490 999 999 999 999 999 999 999
 sn1992bh 999 0.045000 999 17.599366 -0.006958 -0.010713 0.152379 0.046893 0.045507 999 999 48920.396328 0.432761 999 999 999 999 999 999 999
 SDSS6315 999 0.267000 999 20.924970 -0.002126 -0.091425 0.362849 -0.194026 0.037190 999 999 53676.663589 0.331858 999 999 999 999 999 999 999
 05D2ob 999 0.924000 999 24.782368 0.002504 1.081902 0.652915 0.038478 0.065230 999 999 53727.981301 0.972893 999 999 999 999 999 999 999
 05D1dn 999 0.566000 999 23.287149 -0.001746 1.227929 0.222931 -0.021127 0.034739 999 999 53649.384539 0.329672 999 999 999 999 999 999 999
 SDSS2422 999 0.265000 999 21.149333 -0.002594 0.990717 0.318417 -0.171034 0.039794 999 999 53639.591695 0.342402 999 999 999 999 999 999 999
 sn1995ak 999 0.022719 999 16.002652 -0.000680 -1.090967 0.131292 0.074344 0.035784 999 999 50021.793577 0.387823 999 999 999 999 999 999 999
 SDSS12927 999 0.175000 999 20.349193 -0.001571 0.027191 0.324570 0.014722 0.032635 999 999 53988.933530 0.808190 999 999 999 999 999 999 999
 04D2mc 999 0.348000 999 22.508856 0.002512 -1.794680 0.124934 0.083004 0.029782 999 999 53367.174202 0.131954 999 999 999 999 999 999 999
 SDSS19899 999 0.091400 999 18.475520 -0.002648 0.284462 0.193647 -0.146394 0.021056 999 999 54418.759707 0.162632 999 999 999 999 999 999 999
 sn2001az 999 0.040695 999 16.922904 -0.000910 1.201596 0.445679 -0.061049 0.024080 999 999 52031.087138 0.913947 999 999 999 999 999 999 999
 04D2fp 999 0.415000 999 22.548954 0.002503 0.385016 0.128274 -0.049087 0.027500 999 999 53107.436816 0.162160 999 999 999 999 999 999 999
 05D2ay 999 0.920000 999 24.611433 0.002510 -0.482456 0.596966 0.039719 0.090626 999 999 53375.260782 0.871352 999 999 999 999 999 999 999
 sn2006oa 999 0.062550 999 17.835110 -0.003254 0.908856 0.153456 -0.041025 0.016124 999 999 54067.128665 0.125787 999 999 999 999 999 999 999
 03D1fc 999 0.332000 999 21.860534 -0.001742 0.650510 0.118572 -0.017443 0.023781 999 999 53002.763693 0.104558 999 999 999 999 999 999 999
 04D4ii 999 0.866000 999 24.358250 -0.002354 1.344279 0.417213 0.000185 0.059327 999 999 53273.862586 0.526296 999 999 999 999 999 999 999
 05D1eo 999 0.737000 999 24.288545 -0.001741 -1.486736 0.295676 -0.051241 0.064651 999 999 53667.094315 0.439288 999 999 999 999 999 999 999
 SDSS20581 999 0.207000 999 20.611245 -0.002628 -0.457650 0.440628 -0.122369 0.033025 999 999 54416.951309 0.397444 999 999 999 999 999 999 999
 06D2cc 999 0.532000 999 23.458468 0.002502 -0.572155 0.328519 0.084253 0.049252 999 999 53788.586485 0.449214 999 999 999 999 999 999 999
 SDSS18091 999 0.371500 999 21.893424 -0.002170 -0.640950 0.653085 -0.195104 0.063189 999 999 54372.179630 0.583461 999 999 999 999 999 999 999
 03D4fd 999 0.791000 999 24.201200 -0.002361 0.784735 0.474466 -0.043435 0.065490 999 999 52938.527055 0.705407 999 999 999 999 999 999 999
 05D2bv 999 0.474000 999 22.718777 0.002513 -0.009761 0.123573 -0.104619 0.024971 999 999 53404.213759 0.141274 999 999 999 999 999 999 999
 SDSS2992 999 0.126600 999 20.040496 -0.001003 -0.968993 0.139638 0.106438 0.027844 999 999 53641.162189 0.195109 999 999 999 999 999 999 999
 sn2006bh 999 0.010900 999 14.326242 0.000610 -1.648750 0.032217 -0.083066 0.019407 999 999 53833.523790 0.039788 999 999 999 999 999 999 999
 04D3gx 999 0.910000 999 24.605138 0.000855 -0.450530 0.435154 -0.141762 0.058045 999 999 53125.845301 0.517997 999 999 999 999 999 999 999
 05D2ab 999 0.323000 999 21.992579 0.002513 -0.151193 0.084672 -0.038902 0.022267 999 999 53381.260661 0.102659 999 999 999 999 999 999 999
 SDSS18241 999 0.095000 999 19.174081 -0.002163 -1.123329 0.130001 -0.085813 0.025302 999 999 54372.950322 0.157053 999 999 999 999 999 999 999
 SDSS17464 999 0.247000 999 21.090864 -0.002526 0.084008 0.568778 0.052605 0.040533 999 999 54358.578834 1.177015 999 999 999 999 999 999 999
 06D3et 999 0.576000 999 23.458329 0.000843 -1.370786 0.151312 -0.074942 0.033985 999 999 53894.157584 0.191674 999 999 999 999 999 999 999
 04D2gp 999 0.732000 999 24.198823 0.002501 -1.350124 0.412896 -0.138379 0.085176 999 999 53110.448374 0.588995 999 999 999 999 999 999 999
 SDSS13655 999 0.252000 999 21.935548 -0.001666 -1.337564 0.585894 0.082446 0.047372 999 999 53999.850570 0.559927 999 999 999 999 999 999 999
 SDSS5751 999 0.130800 999 20.114811 -0.002440 0.679312 0.107017 0.146934 0.022925 999 999 53666.076110 0.120224 999 999 999 999 999 999 999
 SDSS17168 999 0.184000 999 20.596679 -0.002624 0.503780 0.303153 -0.039592 0.032453 999 999 54356.947423 0.286940 999 999 999 999 999 999 999
 SDSS4679 999 0.332400 999 22.091928 -0.002234 0.953917 0.717127 0.091103 0.057675 999 999 53654.326409 0.635851 999 999 999 999 999 999 999
 05D2ah 999 0.184000 999 20.757911 0.002513 -0.074987 0.047597 0.001006 0.024148 999 999 53382.699870 0.063333 999 999 999 999 999 999 999
 04D4bk 999 0.880000 999 24.285180 -0.002345 1.748826 0.432318 -0.105938 0.059512 999 999 53192.090008 0.485679 999 999 999 999 999 999 999
 sn1999ac 999 0.009500 999 14.126784 0.001204 0.202971 0.068351 0.044265 0.022695 999 999 51250.612139 0.078840 999 999 999 999 999 999 999
 05D2dy 999 0.510000 999 22.904278 0.002509 1.592440 0.303316 -0.119515 0.028983 999 999 53440.625959 0.738478 999 999 999 999 999 999 999
 SDSS13044 999 0.121000 999 19.576613 -0.002578 -0.014381 0.128163 -0.067846 0.022157 999 999 54003.155565 0.091369 999 999 999 999 999 999 999
 04D2mj 999 0.513000 999 23.780540 0.002504 1.528588 0.224402 0.156094 0.034578 999 999 53374.433294 0.270670 999 999 999 999 999 999 999
 SDSS2308 999 0.148000 999 19.594657 -0.000000 0.675566 0.123126 -0.181455 0.021896 999 999 53630.588003 0.136414 999 999 999 999 999 999 999
 SDSS13072 999 0.230630 999 21.091499 -0.002595 0.388257 0.390096 -0.013608 0.043335 999 999 53988.917755 0.475131 999 999 999 999 999 999 999
 SDSS13254 999 0.180660 999 21.149695 -0.001564 0.479225 0.538661 0.093011 0.039255 999 999 53994.280791 1.148732 999 999 999 999 999 999 999
 SDSS21861 999 0.188000 999 20.474904 -0.002652 0.132297 0.870093 -0.025415 0.052670 999 999 54432.820038 0.916501 999 999 999 999 999 999 999
 sn2006ob 999 0.059160 999 18.194332 0.000264 -2.367070 0.118643 -0.044482 0.017832 999 999 54063.040809 0.090431 999 999 999 999 999 999 999
 06D3fp 999 0.268000 999 21.709362 0.000837 -0.072743 0.054063 0.048423 0.022089 999 999 53905.332433 0.081115 999 999 999 999 999 999 999
 04D4jy 999 0.930000 999 24.707365 -0.002354 0.113052 0.450478 -0.110828 0.068278 999 999 53289.084762 0.757593 999 999 999 999 999 999 999
 05D2ct 999 0.734000 999 24.371732 0.002512 0.358049 0.466822 0.093491 0.068348 999 999 53425.178308 0.462300 999 999 999 999 999 999 999
 sn1993h 999 0.024207 999 16.677551 -0.000632 -2.156422 0.067386 0.111572 0.029179 999 999 49067.459363 0.259397 999 999 999 999 999 999 999
 04D1sk 999 0.663400 999 24.068246 -0.001753 0.445293 0.376867 0.085777 0.055339 999 999 53355.269782 0.525598 999 999 999 999 999 999 999
 05D1dx 999 0.580000 999 23.281258 -0.001725 0.649868 0.121170 -0.046104 0.030242 999 999 53666.524209 0.168993 999 999 999 999 999 999 999
 SDSS14298 999 0.262000 999 21.260247 -0.002238 1.298642 0.381381 -0.080856 0.042089 999 999 54012.468111 0.338948 999 999 999 999 999 999 999
 SDSS17332 999 0.182860 999 20.678731 -0.001506 -0.237193 0.267681 0.036786 0.033767 999 999 54358.077153 0.241984 999 999 999 999 999 999 999
 SDSS21502 999 0.089160 999 18.823311 -0.002633 -0.319563 0.240471 -0.051393 0.024075 999 999 54427.274817 0.207114 999 999 999 999 999 999 999
 SDSS4241 999 0.332000 999 21.962385 -0.002430 0.244544 0.638376 -0.056410 0.054150 999 999 53638.470992 0.715293 999 999 999 999 999 999 999
 05D4dw 999 0.855000 999 24.389327 -0.002350 0.367039 0.332737 0.006925 0.060227 999 999 53613.936228 0.579588 999 999 999 999 999 999 999
 SDSS13830 999 0.330000 999 21.644252 -0.002663 1.185000 0.623189 -0.020183 0.053534 999 999 53990.926258 0.739333 999 999 999 999 999 999 999
 SDSS7473 999 0.216000 999 20.883804 -0.002555 -0.182875 0.278412 -0.098002 0.033065 999 999 53679.549959 0.247469 999 999 999 999 999 999 999
 04D4jw 999 0.961000 999 24.714856 -0.002359 -0.684561 0.389741 -0.197015 0.063384 999 999 53286.371638 0.611799 999 999 999 999 999 999 999
 SDSS3199 999 0.251100 999 21.546418 -0.002588 1.620445 0.367546 0.005086 0.039295 999 999 53647.333191 0.372317 999 999 999 999 999 999 999
 05D4ej 999 0.585000 999 23.713958 -0.002344 0.210866 0.173569 -0.019953 0.035348 999 999 53627.790962 0.190357 999 999 999 999 999 999 999
 sn2004eo 999 0.015701 999 15.028693 -0.000496 -1.162134 0.033239 0.024524 0.021108 999 999 53278.525544 0.031653 999 999 999 999 999 999 999
 sn2007bc 999 0.020771 999 15.883955 0.001988 -1.223300 0.080549 -0.014083 0.028606 999 999 54200.353937 0.142043 999 999 999 999 999 999 999
 sn1997e 999 0.013539 999 15.100184 0.001536 -1.652927 0.109262 0.016361 0.022101 999 999 50468.039805 0.097342 999 999 999 999 999 999 999
 SDSS13506 999 0.243000 999 21.799947 -0.002115 -0.199980 0.627200 0.138602 0.046326 999 999 54000.581153 0.532787 999 999 999 999 999 999 999
 SDSS16206 999 0.152000 999 20.401400 -0.002546 -2.564275 0.552571 -0.008657 0.031343 999 999 54056.991296 0.248433 999 999 999 999 999 999 999
 sn2005eu 999 0.034897 999 16.427780 -0.000243 0.940432 0.095480 -0.086703 0.029828 999 999 53660.754857 0.102322 999 999 999 999 999 999 999
 sn1994m 999 0.023159 999 16.293125 0.003800 -1.526355 0.118057 0.056984 0.030570 999 999 49475.170890 0.278968 999 999 999 999 999 999 999
 05D2bw 999 0.920000 999 24.325211 0.002498 -0.316803 0.472448 -0.133430 0.061989 999 999 53400.209683 0.460113 999 999 999 999 999 999 999
 SDSS9467 999 0.218400 999 21.068040 -0.002532 -1.392061 0.370468 -0.141456 0.055848 999 999 53688.827206 0.336088 999 999 999 999 999 999 999
 SDSS19702 999 0.269000 999 21.593198 -0.001352 -1.094274 0.457078 -0.072727 0.049075 999 999 54397.224914 0.392155 999 999 999 999 999 999 999
 SDSS11067 999 0.114000 999 19.111651 -0.001872 1.732917 0.521552 -0.072461 0.026339 999 999 53702.777010 0.402371 999 999 999 999 999 999 999
 SDSS2372 999 0.180500 999 20.565449 -0.001619 0.279556 0.208995 0.030468 0.027751 999 999 53636.745338 0.221698 999 999 999 999 999 999 999
 SDSS13894 999 0.121000 999 20.317140 -0.002597 0.742634 0.166304 0.165720 0.027213 999 999 54013.688055 0.146297 999 999 999 999 999 999 999
 sn2008bf 999 0.021275 999 15.700271 0.001685 0.430777 0.068527 -0.038352 0.021259 999 999 54555.109295 0.090474 999 999 999 999 999 999 999
 SDSS16032 999 0.204000 999 20.757027 -0.001479 -0.819371 0.242795 -0.108741 0.033685 999 999 54046.406632 0.178298 999 999 999 999 999 999 999
 SDSS12781 999 0.084310 999 19.384463 -0.002545 -1.831773 0.188135 0.036274 0.026775 999 999 53979.307868 0.224081 999 999 999 999 999 999 999
 05D3jh 999 0.718000 999 23.714241 0.000859 -0.624298 0.181817 -0.138135 0.049493 999 999 53492.654499 0.366240 999 999 999 999 999 999 999
 04D1pc 999 0.770000 999 24.528331 -0.001734 -0.337989 0.335739 0.087802 0.062061 999 999 53324.787316 0.463912 999 999 999 999 999 999 999
 SDSS6057 999 0.067070 999 18.638319 -0.001140 -0.420626 0.107607 0.108248 0.024839 999 999 53663.607658 0.100869 999 999 999 999 999 999 999
 sn1995ac 999 0.049902 999 17.045619 -0.001899 0.748626 0.121231 -0.038604 0.028150 999 999 49992.918466 0.133342 999 999 999 999 999 999 999
 SDSS19818 999 0.293000 999 21.507409 -0.001815 1.180987 0.551605 -0.005078 0.045732 999 999 54402.147474 0.404969 999 999 999 999 999 999 999
 05D3gv 999 0.715000 999 23.981628 0.000825 -0.836732 0.286982 -0.061619 0.061961 999 999 53466.562537 0.587128 999 999 999 999 999 999 999
 06D3gn 999 0.250000 999 21.861618 0.000865 -0.526770 0.095917 0.114973 0.025644 999 999 53921.236295 0.090998 999 999 999 999 999 999 999
 SDSS1032 999 0.129760 999 20.334769 -0.001404 -2.528311 0.200196 0.050791 0.036785 999 999 53626.522662 0.199069 999 999 999 999 999 999 999
 SDSS20039 999 0.247000 999 21.377997 -0.002474 0.725266 0.491962 0.060672 0.043808 999 999 54408.082759 0.509956 999 999 999 999 999 999 999
 SDSS19658 999 0.200000 999 20.709704 -0.002481 -0.006253 0.254308 -0.084334 0.035306 999 999 54401.812523 0.183604 999 999 999 999 999 999 999
 SDSS15421 999 0.185370 999 20.639609 -0.001869 0.175158 0.255964 -0.043714 0.026036 999 999 54035.159809 0.227400 999 999 999 999 999 999 999
 SDSS13610 999 0.298260 999 21.381583 -0.002477 0.079482 0.536108 -0.095524 0.041830 999 999 53997.009241 0.582135 999 999 999 999 999 999 999
 Gabi 999 1.120000 999 25.147154 0.000870 0.620429 0.307658 -0.075489 0.053198 999 999 53488.738555 0.524561 999 999 999 999 999 999 999
 SDSS5549 999 0.121000 999 19.646372 -0.002578 0.253292 0.097169 0.005375 0.022041 999 999 53666.084610 0.103616 999 999 999 999 999 999 999
 04D1pd 999 0.950000 999 24.631876 -0.001721 0.201265 0.421037 0.036677 0.058996 999 999 53318.506808 0.680710 999 999 999 999 999 999 999
 sn1992p 999 0.025401 999 16.047832 0.004730 0.743735 0.394384 -0.093531 0.043331 999 999 48718.558225 0.558846 999 999 999 999 999 999 999
 SDSS6699 999 0.310600 999 21.796429 -0.002404 -0.677964 0.836458 -0.139383 0.048364 999 999 53675.411400 0.576205 999 999 999 999 999 999 999
 03D4cy 999 0.927000 999 24.657098 -0.002349 0.861784 0.638361 -0.057814 0.070374 999 999 52900.097331 0.803642 999 999 999 999 999 999 999
 SDSS18804 999 0.192000 999 20.423253 -0.002114 0.946987 0.197605 -0.045849 0.024884 999 999 54392.807934 0.173545 999 999 999 999 999 999 999
 SDSS14331 999 0.214000 999 21.244747 -0.002506 0.142183 0.294121 0.014489 0.039140 999 999 54013.471936 0.302422 999 999 999 999 999 999 999
 04D1ow 999 0.915000 999 24.304201 -0.001732 -0.031532 0.284336 -0.165628 0.050734 999 999 53311.745675 0.343278 999 999 999 999 999 999 999
 05D2nn 999 0.870000 999 24.374238 0.002497 -0.979642 0.588850 -0.186229 0.056088 999 999 53713.193506 0.620712 999 999 999 999 999 999 999
 sn1999cc 999 0.031328 999 16.765775 0.000918 -1.609462 0.074540 -0.009440 0.021765 999 999 51315.447625 0.127520 999 999 999 999 999 999 999
 04D4im 999 0.751000 999 23.814022 -0.002358 0.954675 0.236869 0.030770 0.059108 999 999 53285.351041 0.310357 999 999 999 999 999 999 999
 SDSS6649 999 0.314000 999 21.594831 -0.001852 0.722344 0.600401 -0.088180 0.044335 999 999 53677.806076 0.599705 999 999 999 999 999 999 999
 03D4at 999 0.634000 999 23.738220 -0.002348 0.205067 0.327511 -0.052959 0.066471 999 999 52816.955166 0.562115 999 999 999 999 999 999 999
 05D2dt 999 0.574000 999 23.655127 0.002514 0.179553 0.271677 0.033262 0.035880 999 999 53450.661233 0.252093 999 999 999 999 999 999 999
 SDSS17171 999 0.160270 999 19.935596 -0.002472 -0.384022 0.343285 -0.141661 0.041121 999 999 54340.661374 1.431757 999 999 999 999 999 999 999
 SDSS20345 999 0.265000 999 21.266681 -0.002456 -1.686137 0.525178 -0.110519 0.043317 999 999 54418.208042 0.538199 999 999 999 999 999 999 999
 SDSS7147 999 0.110600 999 19.472079 -0.002661 -1.903495 0.157617 -0.094813 0.023832 999 999 53679.667597 0.136404 999 999 999 999 999 999 999
 05D4bf 999 0.589000 999 23.610724 -0.002345 0.078826 0.231457 -0.004568 0.040233 999 999 53551.033087 0.360103 999 999 999 999 999 999 999
 SDSS15301 999 0.248000 999 20.664734 -0.002437 -0.337909 0.200493 -0.138535 0.033041 999 999 54035.912469 0.214741 999 999 999 999 999 999 999
 sn1990af 999 0.050300 999 17.732273 -0.001615 -2.269795 0.112163 -0.048619 0.044284 999 999 48195.571443 0.138414 999 999 999 999 999 999 999
 Aphrodite 999 1.300000 999 25.691386 -0.000844 0.667538 0.358174 0.010075 0.036876 999 999 52552.126746 0.628759 999 999 999 999 999 999 999
 04D4dm 999 0.811000 999 24.374092 -0.002361 -0.272609 0.314866 -0.002416 0.061330 999 999 53199.656893 0.585684 999 999 999 999 999 999 999
 04D3do 999 0.610000 999 23.559037 0.000867 -0.840181 0.146654 -0.117379 0.032342 999 999 53112.978227 0.264596 999 999 999 999 999 999 999
 03D4ag 999 0.285000 999 21.255214 -0.002350 0.939616 0.104780 -0.084704 0.023411 999 999 52830.932275 0.095757 999 999 999 999 999 999 999
 03D4dh 999 0.627000 999 23.386238 -0.002360 1.127204 0.182941 -0.043994 0.049193 999 999 52906.262745 0.267173 999 999 999 999 999 999 999
 04D2fs 999 0.357000 999 22.425331 0.002511 0.094267 0.101974 0.060999 0.025728 999 999 53107.697640 0.128278 999 999 999 999 999 999 999
 SDSS13757 999 0.289000 999 21.262563 -0.002663 1.101551 0.429738 -0.166693 0.042408 999 999 53993.750125 0.632389 999 999 999 999 999 999 999
 04D1pp 999 0.735000 999 23.972059 -0.001742 -1.346658 0.219479 -0.113799 0.051638 999 999 53320.362150 0.343566 999 999 999 999 999 999 999
 SDSS10028 999 0.065330 999 18.346602 -0.002245 -1.201416 0.187066 0.009997 0.025408 999 999 53693.661289 0.177006 999 999 999 999 999 999 999
 sn1992bc 999 0.020200 999 15.098582 0.001260 0.735397 0.090316 -0.110272 0.026479 999 999 48912.604617 0.065344 999 999 999 999 999 999 999
 05D2he 999 0.608000 999 23.927408 0.002510 0.153611 0.373442 0.064609 0.041332 999 999 53467.626897 0.466606 999 999 999 999 999 999 999
 sn1999bp 999 0.077000 999 18.365235 0.002654 0.600783 0.224806 -0.054994 0.032077 999 999 51264.287380 0.233263 999 999 999 999 999 999 999
 04D3gt 999 0.451000 999 23.246277 0.000832 -0.245760 0.110565 0.192514 0.028697 999 999 53137.853965 0.149092 999 999 999 999 999 999 999
 03D3aw 999 0.449000 999 22.669880 0.000842 0.807379 0.232458 -0.085863 0.038030 999 999 52767.327402 0.201043 999 999 999 999 999 999 999
 04D2al 999 0.836000 999 24.306453 0.002513 -1.323319 1.134588 -0.089960 0.082047 999 999 53034.727424 1.155702 999 999 999 999 999 999 999
 04D1dc 999 0.211000 999 21.055062 -0.001736 -1.237058 0.061483 -0.002498 0.025142 999 999 53230.680305 0.160025 999 999 999 999 999 999 999
 sn2006gr 999 0.034597 999 16.946915 -0.002064 0.878787 0.067826 0.074073 0.021570 999 999 54013.362185 0.062050 999 999 999 999 999 999 999
 SDSS17218 999 0.179000 999 20.425921 -0.002635 -0.760368 0.402893 -0.084888 0.031245 999 999 54349.498050 0.543817 999 999 999 999 999 999 999
 SDSS20687 999 0.189000 999 21.107382 -0.002339 -0.594391 0.699034 0.146808 0.045405 999 999 54421.034833 0.722050 999 999 999 999 999 999 999
 sn1992bl 999 0.043700 999 17.321357 -0.002706 -1.713966 0.088210 -0.045348 0.046262 999 999 48947.275022 0.334722 999 999 999 999 999 999 999
 sn2001v 999 0.015018 999 14.540017 0.001653 0.916938 0.078085 -0.038421 0.021956 999 999 51973.907931 0.052929 999 999 999 999 999 999 999
 SDSS13511 999 0.237370 999 21.460410 -0.001598 -1.553096 0.442113 -0.095131 0.040561 999 999 54002.619591 0.323210 999 999 999 999 999 999 999
 SDSS15203 999 0.216000 999 20.728620 -0.002358 1.113880 0.263799 -0.024566 0.032036 999 999 54027.181454 0.268366 999 999 999 999 999 999 999
 04D3ks 999 0.750000 999 23.794860 0.000845 0.610280 0.307171 -0.030877 0.063005 999 999 53163.223463 0.349911 999 999 999 999 999 999 999
 SDSS8046 999 0.259300 999 21.619030 -0.001673 0.239463 0.475442 0.040611 0.047061 999 999 53683.331442 0.465103 999 999 999 999 999 999 999
 SDSS1580 999 0.184000 999 20.270909 -0.001431 0.880379 0.228690 -0.038309 0.027086 999 999 53634.026612 0.205100 999 999 999 999 999 999 999
 sn2007ci 999 0.018126 999 15.875734 0.001009 -2.724019 0.099486 0.026862 0.028329 999 999 54246.654276 0.064114 999 999 999 999 999 999 999
 SDSS13835 999 0.247700 999 21.074411 -0.002525 0.624873 0.246572 -0.078189 0.034761 999 999 54011.461226 0.262976 999 999 999 999 999 999 999
 SDSS17791 999 0.279000 999 21.738505 -0.002565 0.248114 0.694701 -0.186815 0.060530 999 999 54366.712837 0.553586 999 999 999 999 999 999 999
 SDSS17875 999 0.212000 999 21.021123 -0.002241 1.121203 0.320371 -0.030635 0.038444 999 999 54362.456801 0.402192 999 999 999 999 999 999 999
 SDSS13305 999 0.201000 999 20.847991 -0.002551 1.115078 0.310112 0.017700 0.032976 999 999 54003.846168 0.265600 999 999 999 999 999 999 999
 SDSS16021 999 0.124000 999 19.615567 -0.002397 -0.346994 0.126862 -0.037938 0.023755 999 999 54049.119831 0.113549 999 999 999 999 999 999 999
 SDSS17258 999 0.091000 999 18.814433 -0.001792 0.315885 0.211757 0.025696 0.032606 999 999 54342.564514 0.656195 999 999 999 999 999 999 999
 03D3ay 999 0.370900 999 22.273465 0.000860 0.568406 0.198202 -0.054157 0.032944 999 999 52767.624841 0.142185 999 999 999 999 999 999 999
 06D3em 999 0.690000 999 24.371474 0.000838 -0.148907 0.355613 0.177332 0.060206 999 999 53881.723464 0.590964 999 999 999 999 999 999 999
 sn2004gs 999 0.026700 999 17.132944 0.001689 -1.806178 0.031756 0.127508 0.019509 999 999 53355.884908 0.056628 999 999 999 999 999 999 999
 Patuxent 999 0.970000 999 25.020271 0.000862 -0.103609 0.630906 -0.218166 0.106535 999 999 53200.959749 1.136137 999 999 999 999 999 999 999
 SDSS15234 999 0.136300 999 20.459123 -0.002333 0.900290 0.203889 0.127757 0.027494 999 999 54032.802121 0.198382 999 999 999 999 999 999 999
 05D2cb 999 0.427000 999 23.400458 0.002503 0.888449 0.191600 0.159568 0.028823 999 999 53423.014342 0.197063 999 999 999 999 999 999 999
 sn2006al 999 0.067850 999 18.348038 0.002585 -1.409994 0.272996 -0.119833 0.035611 999 999 53787.192341 0.676823 999 999 999 999 999 999 999
 sn1998ab 999 0.027132 999 16.029097 0.001175 -0.106220 0.125207 0.009629 0.027274 999 999 50914.153542 0.075190 999 999 999 999 999 999 999
 04D4in 999 0.516000 999 22.884041 -0.002360 1.535668 0.146871 -0.070345 0.028785 999 999 53278.572830 0.143811 999 999 999 999 999 999 999
 SDSS17366 999 0.139290 999 19.552631 -0.002250 0.567419 0.165960 -0.095527 0.022659 999 999 54351.464644 0.251064 999 999 999 999 999 999 999
 05D4ev 999 0.722000 999 24.229020 -0.002347 -1.107978 0.283761 -0.039853 0.061038 999 999 53631.285606 0.335307 999 999 999 999 999 999 999
 SDSS21510 999 0.149720 999 19.738953 -0.002513 -0.847727 0.339886 -0.155173 0.028627 999 999 54429.428603 0.304011 999 999 999 999 999 999 999
 SDSS17208 999 0.140000 999 19.980510 -0.002592 0.839830 0.363527 -0.068044 0.029304 999 999 54342.023451 1.036279 999 999 999 999 999 999 999
 SDSS20625 999 0.107960 999 19.478748 -0.002530 -0.106783 0.203527 -0.004306 0.023620 999 999 54423.595392 0.175133 999 999 999 999 999 999 999
 04D4ib 999 0.699000 999 23.582077 -0.002348 0.966203 0.217423 -0.137379 0.052227 999 999 53267.429329 0.290519 999 999 999 999 999 999 999
 SDSS5550 999 0.156100 999 19.864339 -0.002575 1.893066 0.198324 -0.048820 0.021889 999 999 53671.496588 0.204210 999 999 999 999 999 999 999
 SDSS5717 999 0.251700 999 21.337216 -0.002309 1.419802 0.338491 -0.029588 0.035014 999 999 53664.203371 0.316149 999 999 999 999 999 999 999
 SDSS17253 999 0.156000 999 19.967999 -0.002575 -0.196679 0.421226 -0.122243 0.065755 999 999 54341.617406 1.334894 999 999 999 999 999 999 999
 SDSS20142 999 0.316000 999 21.288942 -0.002179 0.849350 0.678880 -0.091691 0.040369 999 999 54412.643027 0.485234 999 999 999 999 999 999 999
 05D4af 999 0.499000 999 23.106656 -0.002349 0.151644 0.232630 -0.026294 0.030976 999 999 53536.770935 0.318877 999 999 999 999 999 999 999
