#name mBc dmBc mB dmB x0 dx0 x1 dx1 c dc tmax dtmax z
SDSS20430 20.750876 0.114429 20.7518622464 0.0361285548001 9.01313192971e-05 3.02646368104e-06 -1.19247981165 0.513315338375 0.0239288695318 0.031743215711 54415.2312015 0.379840113706 0.164
SDSS20470 19.953688 0.113068 19.9536133368 0.0315796642073 0.000187967525085 5.53234265256e-06 0.657384852033 0.428773747647 0.0442039220772 0.0290796131114 54419.2278935 0.369973445675 0.125
SDSS20575 20.622004 0.114454 20.6234746119 0.0359170948433 0.000101435748431 3.3894143774e-06 0.16099283219 0.493563447335 0.0342346259838 0.0321580975878 54416.3079837 0.446081666374 0.196
SDSS20581 20.612992 0.114345 20.6147252601 0.0354263665135 0.00010233055208 3.33855476413e-06 -0.457772549841 0.440030416185 -0.122372961848 0.0330263676327 54416.9512018 0.397419125886 0.207
SDSS20625 19.481026 0.112607 19.4823940362 0.0296368370921 0.000290262657853 7.98058116758e-06 -0.10692709403 0.203468516336 -0.00434967490946 0.0236229412006 54423.5952847 0.175131358294 0.10796
SDSS20687 21.111734 0.118492 21.1130399793 0.0472885362687 6.44900000859e-05 2.85495386316e-06 -0.570146844206 0.691649343731 0.148524954284 0.0454532652266 54421.0057078 0.726689491206 0.189
SDSS20764 20.274432 0.113522 20.2753642181 0.0331385481316 0.000139881677043 4.27394115304e-06 -1.40780390728 0.375679480374 -0.105729424344 0.0297469249133 54421.627499 0.34590034034 0.165
SDSS21006 21.340912 0.116557 21.3420386268 0.0406539318637 5.23692162168e-05 1.96148235285e-06 -0.0940570933649 0.757082438019 -0.124338679628 0.0393476172104 54415.1515524 0.526665920315 0.291
SDSS2102 18.639465 0.112725 18.6405629881 0.0297127281193 0.000630493970827 1.72601827509e-05 1.27188551527 0.195787311915 -0.110819873672 0.0215908471862 53620.190793 0.503311809334 0.0951
SDSS21033 21.000868 0.11565 21.0021829181 0.0391297926986 7.16202030222e-05 2.58724048358e-06 -0.793564354314 0.516124101583 -0.0876599619824 0.0405460751925 54421.0773186 0.556216236757 0.229
SDSS21034 19.591919 0.112402 19.5928102883 0.0288671886026 0.000262098807958 7.0347399521e-06 0.0142099901761 0.281368680188 0.0322010130296 0.0239064560206 54426.0306726 0.280164682154 0.10856
SDSS21042 21.379309 0.124489 21.3814334725 0.0594083248534 5.05050389912e-05 2.77092860119e-06 1.24504304304 0.754123020534 -0.0955170202901 0.0507185486747 54423.4028327 0.744704104738 0.312
SDSS21062 20.358304 0.114307 20.3596459894 0.0358099910273 0.000129367397495 4.30558888607e-06 0.819512905209 0.373183262097 0.0132952493244 0.0311108851688 54425.6459308 0.301899428774 0.147
SDSS21502 18.825522 0.112907 18.8271523561 0.030129100468 0.000530896383031 1.47929399864e-05 -0.319465410288 0.240418898156 -0.0512924343542 0.0240854864124 54427.2744716 0.207134951896 0.08916
SDSS21510 19.741298 0.11378 19.7425834876 0.0340851050136 0.00022845619542 7.16175814284e-06 -0.845450302517 0.331799058187 -0.155196792303 0.0285370789942 54429.4321961 0.302636748947 0.14972
SDSS2165 21.604938 0.11978 21.6070416134 0.0491963468011 4.1027461047e-05 1.86099334942e-06 0.477721678744 0.547855192821 -0.121456947294 0.042874411672 53634.3474112 0.465033316766 0.288
SDSS21669 19.555089 0.129766 19.5562947369 0.0710732320132 0.000271259971581 1.78147938795e-05 -1.34115686449 0.599432190512 -0.0795281304738 0.0300044341519 54429.8500876 0.902002116061 0.12407
SDSS21861 20.476939 0.121972 20.478549263 0.0554439019785 0.000115982800945 5.96318483763e-06 0.132373450345 0.869814998647 -0.025412605643 0.052754564999 54432.8201806 0.920790614327 0.188
SDSS22075 19.928783 0.113756 19.9295234122 0.0339892139384 0.000192316627286 6.05063160522e-06 -1.6826930438 0.334942285717 -0.0318481149365 0.0298305652915 54425.9421522 0.328905948027 0.12996
SDSS2246 20.982429 0.11684 20.9826800499 0.0429204875279 7.28262178493e-05 2.9132461669e-06 0.35041980074 0.360628005827 0.0715940944221 0.0353810622867 53634.176573 0.328719584715 0.1949
SDSS2308 19.597186 0.111944 19.5959570829 0.0273379367619 0.000261437891791 6.55674263568e-06 0.675888415497 0.123132314155 -0.181409017318 0.0219000587149 53630.5880956 0.136429452454 0.148
SDSS2330 21.774529 0.124547 21.7762120478 0.0607128534382 3.50766575593e-05 1.98291021623e-06 -1.880374717 0.548188491059 0.0451100874465 0.0565075342343 53635.4771388 0.495836936661 0.2132
SDSS2372 20.567619 0.113572 20.5681499912 0.0331718513416 0.000106743423721 3.29278884707e-06 0.279554082447 0.208946684996 0.0303828100191 0.0277490523792 53636.7454487 0.221703185955 0.1805
SDSS2422 21.149878 0.115945 21.1520819138 0.0393992767941 6.23664005275e-05 2.25772742262e-06 0.989701972836 0.318115814662 -0.171197261477 0.0397915409618 53639.5928468 0.342413168615 0.265
SDSS2440 20.644093 0.114217 20.6446397205 0.0351838672667 9.95531623825e-05 3.23263154423e-06 0.395729020505 0.28539799609 -0.0868665999795 0.028736890477 53634.9797251 0.327010541081 0.193
SDSS2533 21.773378 0.129777 21.7752313931 0.0694309640661 3.51410878946e-05 2.25548435657e-06 1.76105376322 0.686843322603 -0.076669918737 0.0524605101729 53640.3648256 0.640853536956 0.34
SDSS2561 19.784621 0.112518 19.7848068989 0.0294811548738 0.000219597064447 6.02645454828e-06 -0.0826806795586 0.115448607939 0.0396328555206 0.0243509549173 53639.2542929 0.145746641199 0.11813
SDSS2635 19.815354 0.112072 19.8152555583 0.0278681400712 0.000213682931071 5.50765747199e-06 0.863283842324 0.133478838998 -0.0490191839243 0.0228427342661 53640.2729024 0.169984126387 0.1437
SDSS2689 20.253587 0.114045 20.2545290731 0.0349078305929 0.000142394188577 4.6339314052e-06 1.39168765754 0.194496066779 0.0805195680006 0.0279449000007 53637.0535228 0.188838221267 0.16149
SDSS2789 21.563138 0.124095 21.5655875224 0.0588998640131 4.26254995376e-05 2.31732562928e-06 -0.761709436913 0.519354778217 -0.110723915862 0.0528707659432 53636.3214405 0.490633946214 0.2903
SDSS2916 19.970954 0.119632 19.9719850612 0.0502403810927 0.000184777403722 8.64776986007e-06 -0.872609209351 0.235871316778 0.0568719491461 0.0348988812674 53643.8924762 0.164405011477 0.1242
SDSS2943 21.371914 0.117962 21.3738464882 0.0449805743958 5.08495811707e-05 2.11780862081e-06 0.531822798215 0.420163937596 -0.0285699089133 0.046620148731 53640.4933704 0.522042947141 0.2654
SDSS2992 20.042918 0.113495 20.0426841212 0.0330885959559 0.00017298683995 5.35446076011e-06 -0.969154287519 0.139594464613 0.106469972385 0.0278453497307 53641.1621581 0.195081057267 0.1266
SDSS3080 20.242601 0.112831 20.2438075486 0.0306018936612 0.000143995127124 4.07462728138e-06 0.120043831816 0.188612269218 -0.0497386556164 0.0237674933901 53647.6529575 0.142855419141 0.175
SDSS3087 20.259822 0.11306 20.2608868345 0.0315140758673 0.00014169567574 4.14318160627e-06 0.52278949472 0.188014797976 0.00595030752082 0.0244922280832 53648.886975 0.139594394946 0.1656
SDSS3199 21.547293 0.118164 21.5493749569 0.0457317901246 4.32485773924e-05 1.83425084439e-06 1.61894246244 0.367097332424 0.00504670125276 0.0392923716251 53647.3302778 0.372339716945 0.2511
SDSS3317 20.351465 0.113095 20.3523506969 0.0316717207142 0.000130226709707 3.83074445452e-06 -0.522200417813 0.18135491498 0.0208337320497 0.0253680717686 53646.4165845 0.168794610294 0.1611
SDSS3377 20.797565 0.115275 20.7980956228 0.0377341290468 8.64310038262e-05 3.01147225204e-06 1.03844906184 0.300884551432 -0.080192478318 0.0350821519 53645.9402739 0.32258352741 0.2451
SDSS3451 20.952989 0.116195 20.9550627996 0.0403890957119 7.47920650181e-05 2.79377623182e-06 0.650834316597 0.314029700634 -0.0549331873389 0.037681102411 53645.1818029 0.306481759402 0.25
SDSS3452 20.806588 0.115979 20.808493683 0.0400774083531 8.56079130827e-05 3.16645662937e-06 0.906222444815 0.268321558476 -0.0907377354766 0.035860149143 53648.4829612 0.272383867559 0.2304
SDSS3592 18.765187 0.111932 18.7664926345 0.0260879286288 0.000561380932944 1.3549246202e-05 -0.145166738389 0.0706072228925 -0.0431033613828 0.0203810124332 53645.0588099 0.061599393197 0.08642
SDSS3901 18.039954 0.112357 18.0393195817 0.0254839497317 0.00109602443533 2.60033498246e-05 1.18326214205 0.0765426872064 0.0410016383082 0.0234761321329 53657.0002163 0.0906984143512 0.06282
SDSS4000 21.898888 0.128283 21.9005578392 0.0674113547504 3.13002254134e-05 1.95579091231e-06 -1.04266473317 0.574213933331 -0.012101115303 0.0604723910073 53643.0550914 0.772154993294 0.2786
SDSS4046 21.521059 0.119548 21.5234147908 0.0488116210024 4.42957343773e-05 2.00463968251e-06 0.798040365053 0.508893811111 0.00237986286232 0.0437257697016 53645.760684 0.511839009043 0.277
SDSS4241 21.962505 0.12568 21.9648527155 0.0615638307381 2.95081105866e-05 1.6802140508e-06 0.244648398023 0.636657764854 -0.0563942665589 0.0541482287164 53638.4710156 0.715237171655 0.332
SDSS4577 22.096096 0.13291 22.0976052796 0.074805217802 2.61124775233e-05 1.80653997939e-06 0.320107368088 0.770081936456 -0.062615606863 0.0539956862101 53648.0864269 0.716849902081 0.363
SDSS4679 22.092013 0.136212 22.094163789 0.08091576811 2.61552527093e-05 1.96972548382e-06 0.953409049168 0.714429061139 0.0909837401521 0.0576700018546 53654.3272386 0.635768300064 0.3324
SDSS5103 20.35959 0.113217 20.3610183743 0.0321002607843 0.000129197971167 3.85354603341e-06 -0.229365446121 0.149789015036 0.0161218286949 0.0268711841181 53654.60517 0.149708134148 0.1619
SDSS5391 21.702057 0.128841 21.7030579028 0.0681931846503 3.75497984398e-05 2.37215384477e-06 0.260673738067 0.553427539147 -0.031138317559 0.0551616647226 53658.6906393 0.568437982136 0.3009
SDSS5395 19.462745 0.111949 19.4628001369 0.0272121750536 0.000295578236341 7.45543709693e-06 1.19350534874 0.13431426431 -0.0157784169666 0.0219821347196 53663.880486 0.147747515031 0.117
SDSS5533 21.161023 0.114544 21.1627491773 0.0358806299774 6.17359857143e-05 2.06037906845e-06 -0.0799036639942 0.271501670272 0.0222965868063 0.032779182869 53667.4387499 0.327956639176 0.2197
SDSS5549 19.648787 0.111976 19.6501442602 0.0273688166152 0.000248688939882 6.31865982793e-06 0.25343267181 0.0971666590557 0.00534466669792 0.0220417099676 53666.084652 0.10361947276 0.121
SDSS5550 19.866725 0.111655 19.8680896219 0.0261014161109 0.000203535185593 4.91281422901e-06 1.89306033636 0.198241652965 -0.0488169871187 0.0218856946482 53671.4966747 0.204195050286 0.1561
SDSS5635 20.91017 0.117139 20.911650986 0.043869121792 7.78329775553e-05 3.16377622904e-06 0.0408336340443 0.391184805403 -0.0279085586238 0.0360949738908 53662.3051827 0.313681458716 0.1795
SDSS5717 21.337855 0.115791 21.3396637225 0.0391799606028 5.24769203871e-05 1.904866636e-06 1.41770553191 0.338083027989 -0.0298444075918 0.0350056696967 53664.2031462 0.316005424651 0.2517
SDSS5736 21.405599 0.115824 21.4072955591 0.0392555430257 4.92997368511e-05 1.79597285606e-06 -0.217638222803 0.302475082721 -0.00876622549773 0.0355397629266 53665.7476215 0.280191775109 0.253
SDSS5751 20.11706 0.112137 20.118259023 0.0281021191878 0.000161226231588 4.24830101554e-06 0.678679171804 0.10699344745 0.146762221963 0.022918922785 53666.0759172 0.120210860536 0.1308
SDSS5844 21.575751 0.120483 21.5781387338 0.0505032189362 4.21312673368e-05 1.96008588188e-06 0.392812629118 0.509664886393 -0.142283480198 0.0419275224232 53663.6353008 0.52847362672 0.3108
SDSS5957 21.447891 0.118155 21.4494482526 0.0452400168717 4.74368885857e-05 1.97786476629e-06 -0.186486707055 0.424536876247 -0.121945432219 0.0410953740738 53666.6665093 0.378943412044 0.2796
SDSS5994 20.479366 0.114889 20.4804974642 0.0373764020518 0.000115794877835 3.99997569943e-06 0.74650054515 0.260368495251 -0.0616626725911 0.0287117716284 53665.7403265 0.265503090828 0.187
SDSS6057 18.639629 0.112612 18.640065114 0.0271586049439 0.00062957946058 1.60020318178e-05 -0.42088493762 0.107591309568 0.108183578772 0.0248436189604 53663.607675 0.100871926661 0.06707
SDSS6108 21.525113 0.117106 21.527265608 0.0427860825671 4.41233622506e-05 1.75682013255e-06 0.454669631471 0.633542014294 0.0355298514876 0.0431162606807 53675.1981597 0.61442938765 0.2595
SDSS6137 21.522329 0.124118 21.5242107692 0.0588026775464 4.42747853549e-05 2.39836521285e-06 0.359245230506 0.712787521862 -0.15099490599 0.0511559139755 53669.534253 1.0772940727 0.3001
SDSS6192 21.678524 0.118685 21.6808537637 0.0467410805609 3.83303390642e-05 1.65673784007e-06 -1.94823044645 0.77070376624 -0.0617416829007 0.048034073416 53672.8207764 0.521548026067 0.272
SDSS6196 21.551471 0.11948 21.5538117901 0.0485859687209 4.30784251791e-05 1.94120190397e-06 -1.51964968304 0.540098832366 -0.0170380361797 0.0457600387973 53669.4690409 0.518462848184 0.2807
SDSS6249 21.783514 0.119196 21.7858942458 0.0476498077167 3.47728367486e-05 1.54007030616e-06 0.575567100564 0.658029338706 0.0314398308071 0.0464835684504 53675.3803825 0.650547409765 0.2944
SDSS6304 20.949871 0.113593 20.9509499188 0.0331325360579 7.49880887077e-05 2.31685863678e-06 -0.537569813693 0.376780181714 0.0684135847813 0.0288308344152 53673.0887369 0.270573328769 0.1908
SDSS6315 20.925675 0.114629 20.9274300206 0.0352914529717 7.66894379691e-05 2.48200430563e-06 -0.0913826269321 0.362529158023 -0.194032025759 0.037189519764 53676.663645 0.331848683174 0.267
SDSS6406 19.60877 0.111795 19.6089483254 0.0266595566313 0.000258324900081 6.38967095541e-06 0.118662278134 0.130092376426 -0.00354254946125 0.021629677183 53674.7720478 0.104773524363 0.12449
SDSS6422 20.273166 0.112208 20.2747576948 0.0281150438175 0.000139959771941 3.62616930165e-06 0.809261115627 0.210841216073 -0.105454366114 0.0237439567943 53667.9781738 0.258216440332 0.184
SDSS6558 17.716443 0.112867 17.7181498279 0.0263429617469 0.00147425083114 3.59740180387e-05 1.05369060226 0.0899690116034 -0.0294758321354 0.0236071206486 53675.0296832 0.0914194628931 0.05742
SDSS6649 21.594837 0.118305 21.5965842411 0.0449866116503 4.142614475e-05 1.72049315559e-06 0.720910849164 0.598824132266 -0.088234476033 0.0443289797175 53677.8079231 0.599570228092 0.314
SDSS6699 21.797035 0.122358 21.7993226641 0.0548270532726 3.43668674535e-05 1.73755326797e-06 -0.673205290544 0.833007006433 -0.139231982159 0.0483784888064 53675.4144178 0.576671631214 0.3106
SDSS6780 20.954698 0.120729 20.9562753915 0.0525394619531 7.46984498174e-05 3.63796011302e-06 -1.76705480896 0.372533758005 -0.0306165129558 0.042849642572 53665.5631872 0.398884887305 0.202
SDSS6924 21.644769 0.11903 21.6473037487 0.0465910461055 3.95350171218e-05 1.70157508189e-06 0.908727651281 0.762098259262 -0.0730398634808 0.0424546502258 53674.587947 0.652335935894 0.328
SDSS6933 20.83092 0.114069 20.8325305733 0.0344366664794 8.37114400768e-05 2.67302887714e-06 0.0767429750792 0.234762554752 -0.0197905096247 0.0323978446983 53679.8506666 0.231598807666 0.213
SDSS6936 20.567027 0.113497 20.5683491656 0.0329151154402 0.000106774017995 3.25670917814e-06 0.0275872807417 0.307512311392 -0.0212986879723 0.0286891820534 53680.61937 0.313306872707 0.181
SDSS7143 22.0549 0.118973 22.0574243299 0.0469154826538 2.70841196948e-05 1.17866748101e-06 -0.477103063847 0.601367809256 0.0114205822878 0.0440867054049 53677.7928991 0.5770899614 0.304
SDSS7147 19.47415 0.112096 19.475634273 0.0276862086313 0.000292182164042 7.46167102129e-06 -1.91434269344 0.157266119305 -0.0948070634344 0.0238474521374 53679.6703084 0.136457752873 0.1106
SDSS722 18.716573 0.128423 18.7181997483 0.068148053788 0.00058698321952 3.69736953541e-05 -0.471484815964 0.186234678556 -0.0871120773638 0.0347406909897 53610.8510547 0.626358382135 0.08652
SDSS7243 20.782139 0.117808 20.7837262616 0.0454116136528 8.756219132e-05 3.68494988448e-06 0.7223124775 0.380664879952 -0.0206024017631 0.0390077381958 53686.2877352 0.324176085214 0.2037
SDSS744 19.808548 0.118731 19.8098346109 0.048073039326 0.000214503306844 9.60627957644e-06 1.40131732056 0.317075738169 0.0714018512779 0.0323647278461 53612.8591694 0.783336640969 0.1278
SDSS7473 20.88535 0.114262 20.8870870041 0.035028838113 7.96294866475e-05 2.57280484938e-06 -0.182982602254 0.278253788426 -0.0980135504377 0.0330649091948 53679.5501228 0.247455177883 0.216
SDSS7475 21.537605 0.117246 21.5400636766 0.0419583954561 4.36279748838e-05 1.68394972556e-06 0.67710044953 0.57887218642 -0.169810783357 0.040337523132 53676.4779181 0.548063797636 0.322
SDSS7512 21.098936 0.116348 21.0993096713 0.0412784326974 6.54669679533e-05 2.50742351875e-06 0.501492121742 0.366635119319 -0.00265539517303 0.0371797170607 53682.5344551 0.353029223934 0.219
SDSS762 20.632628 0.114249 20.6339826732 0.0353104382656 0.000100521967414 3.28535367669e-06 1.12591939161 0.267088320785 -0.0388171644653 0.0302489002721 53625.1492522 0.282810416262 0.1914
SDSS774 18.939486 0.122156 18.9405423501 0.0556268802087 0.000478191774764 2.46474561939e-05 0.664571467642 0.266135469607 -0.024864820597 0.0316391854837 53609.2433035 0.997261500117 0.09349
SDSS7779 21.922589 0.118539 21.9243291132 0.0440775984925 3.06321707945e-05 1.24571105498e-06 1.31685395057 0.633038000813 -0.102540377865 0.0427744123629 53675.693009 0.599579855741 0.3812
SDSS7847 21.20352 0.115658 21.2045732599 0.0393847204933 5.93127781509e-05 2.1859242928e-06 0.0879285138392 0.38216723267 0.120135701031 0.0354881574865 53682.0192063 0.366846110428 0.2124
SDSS8046 21.619985 0.119891 21.6212261499 0.0499041940798 4.04627238662e-05 1.87631472714e-06 0.24359780928 0.475085786254 0.0407155778111 0.0470802025025 53683.3355568 0.46517373954 0.2593
SDSS8213 21.108509 0.117564 21.1100673591 0.0449501845747 6.46491461484e-05 2.72221593775e-06 -0.656771252307 0.327804589015 0.160218989467 0.0375671750418 53683.7286641 0.291700664853 0.1847
SDSS8495 20.819745 0.121443 20.8215077567 0.0540477694701 8.4568413913e-05 4.23674862885e-06 0.751947756798 0.462652430574 -0.0233371836983 0.0414557165351 53689.9014656 0.34511544097 0.2144
SDSS8719 19.419454 0.113022 19.4207518732 0.0313367146569 0.00030732251016 8.89813428854e-06 -0.0208012409076 0.160846457522 -0.0664131339433 0.0234330339301 53690.0336018 0.105513809169 0.1178
SDSS8921 19.969519 0.114616 19.9707292601 0.0367861174251 0.000185114150872 6.31898864183e-06 0.872358212577 0.254959162414 0.00149332502406 0.0284215262749 53693.044989 0.197924309414 0.1453
SDSS9032 21.349051 0.126796 21.3511864237 0.0648212160911 5.19035749972e-05 3.12450485188e-06 0.872316581742 0.593677927733 0.0159489869075 0.0510572315626 53688.9410375 0.492807284394 0.254
SDSS9457 21.432154 0.130119 21.434307954 0.07107395682 4.80925930078e-05 3.17020298045e-06 -0.36120245295 0.567166331249 -0.0211635391866 0.0584013551845 53688.8226329 0.516594961042 0.2569
SDSS9467 21.069215 0.124622 21.0709508107 0.0608208406112 6.72182983504e-05 3.7678230131e-06 -1.39576442401 0.369500283001 -0.141924350826 0.0558209862248 53688.8241683 0.335816766103 0.2184
