#name zcmb zhel dz mb dmb x1 dx1 color dcolor 3rdvar d3rdvar tmax dtmax cov_m_s cov_m_c cov_s_c set ra dec biascor
 04D2mc 999 0.348000 999 22.508852 0.002512 -1.794688 0.124984 0.083001 0.029781 999 999 53367.174199 0.131965 999 999 999 999 999 999 999
 SDSS19899 999 0.091400 999 18.475523 -0.002648 0.284500 0.193716 -0.146391 0.021174 999 999 54418.759743 0.162658 999 999 999 999 999 999 999
 04D2fp 999 0.415000 999 22.548954 0.002503 0.385016 0.130502 -0.049087 0.033158 999 999 53107.436816 0.163114 999 999 999 999 999 999 999
 05D2ay 999 0.920000 999 24.611433 0.002510 -0.482482 0.598305 0.039717 0.090672 999 999 53375.260724 0.869579 999 999 999 999 999 999 999
 03D1fc 999 0.332000 999 21.860534 -0.001742 0.650510 0.118586 -0.017444 0.023814 999 999 53002.763693 0.104551 999 999 999 999 999 999 999
 04D4ii 999 0.866000 999 24.358253 -0.002354 1.344278 0.685694 0.000181 0.073455 999 999 53273.862586 0.528956 999 999 999 999 999 999 999
 05D1eo 999 0.737000 999 24.288545 -0.001741 -1.486736 0.363431 -0.051241 0.064655 999 999 53667.094312 0.490571 999 999 999 999 999 999 999
 SDSS20581 999 0.207000 999 20.611319 -0.002628 -0.459277 0.439920 -0.122402 0.033027 999 999 54416.949717 0.396836 999 999 999 999 999 999 999
 06D2cc 999 0.532000 999 23.458469 0.002502 -0.572143 0.328251 0.084253 0.049252 999 999 53788.586490 0.448563 999 999 999 999 999 999 999
 SDSS18091 999 0.371500 999 21.893423 -0.002170 -0.640961 0.730715 -0.195105 0.064789 999 999 54372.179625 0.608231 999 999 999 999 999 999 999
 03D4fd 999 0.791000 999 24.201201 -0.002361 0.784694 0.504232 -0.043440 0.071971 999 999 52938.527018 0.705093 999 999 999 999 999 999 999
 05D2bv 999 0.474000 999 22.718777 0.002513 -0.009760 0.123560 -0.104619 0.024970 999 999 53404.213756 0.141255 999 999 999 999 999 999 999
 SDSS2992 999 0.126600 999 20.040496 -0.001003 -0.968993 0.139781 0.106439 0.028563 999 999 53641.162192 0.195112 999 999 999 999 999 999 999
 sn2006bh 999 0.010900 999 14.326242 0.000610 -1.648751 0.032217 -0.083066 0.019408 999 999 53833.523790 0.039788 999 999 999 999 999 999 999
 04D3gx 999 0.910000 999 24.605568 0.000855 -0.450693 0.434507 -0.142218 0.057999 999 999 53125.845574 0.516971 999 999 999 999 999 999 999
 05D2ab 999 0.323000 999 21.992579 0.002513 -0.151194 0.084668 -0.038902 0.022267 999 999 53381.260662 0.102652 999 999 999 999 999 999 999
 SDSS18241 999 0.095000 999 19.174497 -0.002163 -1.123149 0.130201 -0.085470 0.025299 999 999 54372.950075 0.157304 999 999 999 999 999 999 999
 SDSS17464 999 0.247000 999 21.090863 -0.002526 0.083850 0.567511 0.052608 0.040532 999 999 54358.579161 1.166094 999 999 999 999 999 999 999
 06D3et 999 0.576000 999 23.458329 0.000843 -1.370786 0.151346 -0.074942 0.034026 999 999 53894.157584 0.191626 999 999 999 999 999 999 999
 04D2gp 999 0.732000 999 24.198823 0.002501 -1.350141 0.520821 -0.138378 0.098277 999 999 53110.448370 0.598834 999 999 999 999 999 999 999
 SDSS13655 999 0.252000 999 21.935548 -0.001666 -1.337562 0.584697 0.082446 0.047388 999 999 53999.850570 0.558764 999 999 999 999 999 999 999
 SDSS5751 999 0.130800 999 20.114922 -0.002440 0.679322 0.107279 0.146983 0.023665 999 999 53666.075953 0.120337 999 999 999 999 999 999 999
 SDSS17168 999 0.184000 999 20.596687 -0.002624 0.503775 0.306254 -0.039587 0.033205 999 999 54356.947392 0.286786 999 999 999 999 999 999 999
 SDSS4679 999 0.332400 999 22.091933 -0.002234 0.953609 0.885030 0.091067 0.063907 999 999 53654.326413 0.679059 999 999 999 999 999 999 999
 05D2ah 999 0.184000 999 20.757912 0.002513 -0.074987 0.047600 0.001007 0.025929 999 999 53382.699870 0.063355 999 999 999 999 999 999 999
 04D4bk 999 0.880000 999 24.285198 -0.002345 1.749032 0.432375 -0.105935 0.059527 999 999 53192.089989 0.485071 999 999 999 999 999 999 999
 05D2dy 999 0.510000 999 22.904286 0.002509 1.592446 0.306480 -0.119515 0.034909 999 999 53440.626017 0.766028 999 999 999 999 999 999 999
 SDSS13044 999 0.121000 999 19.576611 -0.002578 -0.014400 0.128499 -0.067844 0.022505 999 999 54003.155584 0.091380 999 999 999 999 999 999 999
 04D2mj 999 0.513000 999 23.780652 0.002504 1.531258 0.224416 0.156015 0.034571 999 999 53374.435828 0.270520 999 999 999 999 999 999 999
 SDSS2308 999 0.148000 999 19.594655 -0.000000 0.675563 0.123339 -0.181457 0.022148 999 999 53630.588001 0.136505 999 999 999 999 999 999 999
 SDSS13072 999 0.230630 999 21.091471 -0.002595 0.388098 0.389701 -0.013622 0.043337 999 999 53988.917638 0.474434 999 999 999 999 999 999 999
 SDSS13254 999 0.180660 999 21.149692 -0.001564 0.479218 0.543812 0.093007 0.043018 999 999 53994.280824 1.203532 999 999 999 999 999 999 999
 SDSS21861 999 0.188000 999 20.474904 -0.002652 0.132301 0.865745 -0.025415 0.052669 999 999 54432.820044 0.911598 999 999 999 999 999 999 999
 06D3fp 999 0.268000 999 21.709361 0.000837 -0.072743 0.054063 0.048421 0.022118 999 999 53905.332432 0.081113 999 999 999 999 999 999 999
 04D4jy 999 0.930000 999 24.707363 -0.002354 0.113039 2.259807 -0.110827 0.550846 999 999 53289.084744 1.183948 999 999 999 999 999 999 999
 05D2ct 999 0.734000 999 24.371881 0.002512 0.358237 0.466160 0.093385 0.068350 999 999 53425.177834 0.461694 999 999 999 999 999 999 999
 sn1993h 999 0.024207 999 16.677542 -0.000632 -2.156375 0.067380 0.111565 0.029178 999 999 49067.459274 0.259140 999 999 999 999 999 999 999
 04D1sk 999 0.663400 999 24.068247 -0.001753 0.445041 0.441972 0.085766 0.064926 999 999 53355.269562 0.525472 999 999 999 999 999 999 999
 05D1dx 999 0.580000 999 23.281256 -0.001725 0.649868 0.125429 -0.046105 0.036026 999 999 53666.524200 0.170733 999 999 999 999 999 999 999
 SDSS14298 999 0.262000 999 21.260251 -0.002238 1.298725 0.389120 -0.080860 0.042861 999 999 54012.468179 0.338929 999 999 999 999 999 999 999
 SDSS17332 999 0.182860 999 20.678742 -0.001506 -0.237141 0.271271 0.036796 0.034844 999 999 54358.077161 0.242454 999 999 999 999 999 999 999
 SDSS21502 999 0.089160 999 18.823309 -0.002633 -0.319578 0.240381 -0.051393 0.024075 999 999 54427.274801 0.207057 999 999 999 999 999 999 999
 SDSS4241 999 0.332000 999 21.962385 -0.002430 0.244542 0.674170 -0.056409 0.055470 999 999 53638.470983 0.721568 999 999 999 999 999 999 999
 05D4dw 999 0.855000 999 24.389327 -0.002350 0.367038 0.397492 0.006925 0.065819 999 999 53613.936226 0.640751 999 999 999 999 999 999 999
 SDSS13830 999 0.330000 999 21.644048 -0.002663 1.183686 0.621472 -0.020347 0.053519 999 999 53990.925309 0.736745 999 999 999 999 999 999 999
 SDSS7473 999 0.216000 999 20.883803 -0.002555 -0.182874 0.280071 -0.098002 0.034075 999 999 53679.549961 0.247373 999 999 999 999 999 999 999
 04D4jw 999 0.961000 999 24.714866 -0.002359 -0.684511 0.389955 -0.197019 0.063699 999 999 53286.371701 0.610543 999 999 999 999 999 999 999
 SDSS3199 999 0.251100 999 21.546442 -0.002588 1.620441 0.367182 0.005094 0.039294 999 999 53647.333257 0.371984 999 999 999 999 999 999 999
 05D4ej 999 0.585000 999 23.713958 -0.002344 0.210866 0.173534 -0.019953 0.035348 999 999 53627.790962 0.190312 999 999 999 999 999 999 999
 sn2007bc 999 0.020771 999 15.883955 0.001988 -1.223298 0.080546 -0.014083 0.028606 999 999 54200.353935 0.142024 999 999 999 999 999 999 999
 SDSS13506 999 0.243000 999 21.799946 -0.002115 -0.199985 0.672819 0.138601 0.050444 999 999 54000.581152 0.533111 999 999 999 999 999 999 999
 SDSS16206 999 0.152000 999 20.401398 -0.002546 -2.564333 0.556041 -0.008658 0.032166 999 999 54056.991290 0.249065 999 999 999 999 999 999 999
 sn2005eu 999 0.034897 999 16.427780 -0.000243 0.940431 0.095473 -0.086703 0.029828 999 999 53660.754857 0.102315 999 999 999 999 999 999 999
 sn1994m 999 0.023159 999 16.293125 0.003800 -1.526354 0.118046 0.056984 0.030570 999 999 49475.170889 0.278825 999 999 999 999 999 999 999
 05D2bw 999 0.920000 999 24.325445 0.002498 -0.315605 0.471920 -0.133548 0.061973 999 999 53400.210000 0.459553 999 999 999 999 999 999 999
 SDSS9467 999 0.218400 999 21.068039 -0.002532 -1.392059 0.370187 -0.141456 0.055855 999 999 53688.827220 0.335841 999 999 999 999 999 999 999
 SDSS19702 999 0.269000 999 21.593193 -0.001352 -1.094313 0.471555 -0.072732 0.050368 999 999 54397.224932 0.391786 999 999 999 999 999 999 999
 SDSS11067 999 0.114000 999 19.111650 -0.001872 1.732946 0.521370 -0.072460 0.026523 999 999 53702.777044 0.402280 999 999 999 999 999 999 999
 SDSS2372 999 0.180500 999 20.565477 -0.001619 0.279561 0.208947 0.030383 0.027749 999 999 53636.745441 0.221633 999 999 999 999 999 999 999
 SDSS13894 999 0.121000 999 20.317586 -0.002597 0.743079 0.166469 0.166052 0.027198 999 999 54013.687915 0.146296 999 999 999 999 999 999 999
 SDSS16032 999 0.204000 999 20.757026 -0.001479 -0.819382 0.242694 -0.108742 0.033685 999 999 54046.406631 0.178259 999 999 999 999 999 999 999
 SDSS12781 999 0.084310 999 19.384468 -0.002545 -1.831791 0.188074 0.036272 0.026775 999 999 53979.307996 0.223965 999 999 999 999 999 999 999
 05D3jh 999 0.718000 999 23.714242 0.000859 -0.624292 0.181952 -0.138134 0.049514 999 999 53492.654491 0.366302 999 999 999 999 999 999 999
 04D1pc 999 0.770000 999 24.528329 -0.001734 -0.338007 0.335926 0.087800 0.062061 999 999 53324.787402 0.463267 999 999 999 999 999 999 999
 SDSS6057 999 0.067070 999 18.638319 -0.001140 -0.420626 0.107621 0.108248 0.024978 999 999 53663.607659 0.100865 999 999 999 999 999 999 999
 sn1995ac 999 0.049902 999 17.045627 -0.001899 0.748623 0.121217 -0.038602 0.028150 999 999 49992.918494 0.133326 999 999 999 999 999 999 999
 SDSS19818 999 0.293000 999 21.507402 -0.001815 1.180979 0.550538 -0.005079 0.045729 999 999 54402.147346 0.404571 999 999 999 999 999 999 999
 05D3gv 999 0.715000 999 23.981628 0.000825 -0.836734 0.338325 -0.061619 0.062315 999 999 53466.562526 0.672249 999 999 999 999 999 999 999
 06D3gn 999 0.250000 999 21.861620 0.000865 -0.526776 0.095911 0.114974 0.025644 999 999 53921.236284 0.090994 999 999 999 999 999 999 999
 SDSS1032 999 0.129760 999 20.334767 -0.001404 -2.528371 0.200138 0.050794 0.036789 999 999 53626.522665 0.199018 999 999 999 999 999 999 999
 SDSS20039 999 0.247000 999 21.377996 -0.002474 0.725258 0.491218 0.060671 0.043812 999 999 54408.082753 0.509104 999 999 999 999 999 999 999
 SDSS19658 999 0.200000 999 20.709704 -0.002481 -0.006253 0.254242 -0.084334 0.035317 999 999 54401.812524 0.183570 999 999 999 999 999 999 999
 SDSS15421 999 0.185370 999 20.639610 -0.001869 0.175162 0.257388 -0.043714 0.026672 999 999 54035.159810 0.227359 999 999 999 999 999 999 999
 SDSS13610 999 0.298260 999 21.381570 -0.002477 0.079608 0.546338 -0.095507 0.042717 999 999 53997.009448 0.580894 999 999 999 999 999 999 999
 Gabi 999 1.120000 999 25.147156 0.000870 0.620447 0.307465 -0.075491 0.053198 999 999 53488.738557 0.523577 999 999 999 999 999 999 999
 SDSS5549 999 0.121000 999 19.646372 -0.002578 0.253293 0.097317 0.005374 0.022438 999 999 53666.084607 0.103651 999 999 999 999 999 999 999
 04D1pd 999 0.950000 999 24.631616 -0.001721 0.198795 0.420333 0.036646 0.058986 999 999 53318.505476 0.678484 999 999 999 999 999 999 999
 sn1992p 999 0.025401 999 16.047832 0.004730 0.743734 0.393973 -0.093531 0.043357 999 999 48718.558226 0.557700 999 999 999 999 999 999 999
 SDSS6699 999 0.310600 999 21.796426 -0.002404 -0.677981 0.876614 -0.139383 0.049207 999 999 53675.411402 0.582941 999 999 999 999 999 999 999
 03D4cy 999 0.927000 999 24.657213 -0.002349 0.862140 0.636621 -0.057908 0.070362 999 999 52900.097148 0.800104 999 999 999 999 999 999 999
 SDSS18804 999 0.192000 999 20.423253 -0.002114 0.946987 0.197555 -0.045849 0.024887 999 999 54392.807933 0.173510 999 999 999 999 999 999 999
 SDSS14331 999 0.214000 999 21.244687 -0.002506 0.142078 0.293974 0.014241 0.039147 999 999 54013.472648 0.302213 999 999 999 999 999 999 999
 04D1ow 999 0.915000 999 24.304267 -0.001732 -0.033241 0.284062 -0.165538 0.050763 999 999 53311.743597 0.342937 999 999 999 999 999 999 999
 05D2nn 999 0.870000 999 24.374097 0.002497 -0.981154 0.592519 -0.186241 0.056104 999 999 53713.194088 0.620887 999 999 999 999 999 999 999
 04D4im 999 0.751000 999 23.814157 -0.002358 0.955307 0.236802 0.030699 0.059113 999 999 53285.352213 0.310173 999 999 999 999 999 999 999
 SDSS6649 999 0.314000 999 21.594830 -0.001852 0.722339 0.618061 -0.088182 0.045241 999 999 53677.806099 0.601142 999 999 999 999 999 999 999
 03D4at 999 0.634000 999 23.738221 -0.002348 0.205063 0.359150 -0.052958 0.073507 999 999 52816.955164 0.600552 999 999 999 999 999 999 999
 05D2dt 999 0.574000 999 23.654857 0.002514 0.177628 0.271407 0.033057 0.035857 999 999 53450.661494 0.251878 999 999 999 999 999 999 999
 SDSS17171 999 0.160270 999 19.935595 -0.002472 -0.384006 0.343670 -0.141664 0.046827 999 999 54340.661415 1.665919 999 999 999 999 999 999 999
 SDSS20345 999 0.265000 999 21.266688 -0.002456 -1.685943 0.526659 -0.110518 0.043944 999 999 54418.208233 0.537777 999 999 999 999 999 999 999
 SDSS7147 999 0.110600 999 19.472085 -0.002661 -1.903540 0.157612 -0.094809 0.024035 999 999 53679.667561 0.136404 999 999 999 999 999 999 999
 05D4bf 999 0.589000 999 23.610721 -0.002345 0.078809 0.279065 -0.004569 0.049380 999 999 53551.033109 0.403440 999 999 999 999 999 999 999
 SDSS15301 999 0.248000 999 20.664734 -0.002437 -0.337912 0.200438 -0.138535 0.033040 999 999 54035.912467 0.214674 999 999 999 999 999 999 999
 sn1990af 999 0.050300 999 17.732314 -0.001615 -2.269918 0.112143 -0.048734 0.044282 999 999 48195.572347 0.138371 999 999 999 999 999 999 999
 Aphrodite 999 1.300000 999 25.691274 -0.000844 0.664138 0.357595 0.009845 0.036862 999 999 52552.127681 0.626759 999 999 999 999 999 999 999
 04D4dm 999 0.811000 999 24.374073 -0.002361 -0.272757 0.361660 -0.002421 0.067322 999 999 53199.656763 0.623766 999 999 999 999 999 999 999
 04D3do 999 0.610000 999 23.559042 0.000867 -0.840172 0.149420 -0.117378 0.033406 999 999 53112.978231 0.270017 999 999 999 999 999 999 999
 03D4ag 999 0.285000 999 21.255212 -0.002350 0.939613 0.106869 -0.084705 0.025817 999 999 52830.932282 0.095791 999 999 999 999 999 999 999
 03D4dh 999 0.627000 999 23.386233 -0.002360 1.127181 0.189435 -0.044009 0.055166 999 999 52906.262753 0.268672 999 999 999 999 999 999 999
 04D2fs 999 0.357000 999 22.425014 0.002511 0.094329 0.102835 0.060709 0.025632 999 999 53107.697265 0.128424 999 999 999 999 999 999 999
 SDSS13757 999 0.289000 999 21.262564 -0.002663 1.101536 0.429212 -0.166693 0.042407 999 999 53993.750152 0.630722 999 999 999 999 999 999 999
 04D1pp 999 0.735000 999 23.972061 -0.001742 -1.346650 0.232452 -0.113798 0.052375 999 999 53320.362152 0.348404 999 999 999 999 999 999 999
 SDSS762 999 0.191400 999 20.630289 -0.002371 1.124074 0.267015 -0.039029 0.030240 999 999 53625.148243 0.282586 999 999 999 999 999 999 999
 SDSS10028 999 0.065330 999 18.346608 -0.002245 -1.201432 0.187096 0.009999 0.025506 999 999 53693.661277 0.177058 999 999 999 999 999 999 999
 sn1992bc 999 0.020200 999 15.098582 0.001260 0.735397 0.090311 -0.110272 0.026479 999 999 48912.604617 0.065343 999 999 999 999 999 999 999
 05D2he 999 0.608000 999 23.927408 0.002510 0.153631 0.373478 0.064608 0.041365 999 999 53467.626912 0.466074 999 999 999 999 999 999 999
 sn1999bp 999 0.077000 999 18.365235 0.002654 0.600783 0.224730 -0.054994 0.032077 999 999 51264.287380 0.233178 999 999 999 999 999 999 999
 04D3gt 999 0.451000 999 23.246277 0.000832 -0.245760 0.116163 0.192514 0.046297 999 999 53137.853966 0.149894 999 999 999 999 999 999 999
 03D3aw 999 0.449000 999 22.669881 0.000842 0.807360 0.232379 -0.085860 0.038031 999 999 52767.327400 0.200995 999 999 999 999 999 999 999
 04D2al 999 0.836000 999 24.306667 0.002513 -1.331424 1.125817 -0.090348 0.082341 999 999 53034.719543 1.147416 999 999 999 999 999 999 999
 04D1dc 999 0.211000 999 21.055062 -0.001736 -1.237058 0.061482 -0.002498 0.025141 999 999 53230.680306 0.160006 999 999 999 999 999 999 999
 SDSS17218 999 0.179000 999 20.425921 -0.002635 -0.760372 0.403405 -0.084888 0.031661 999 999 54349.498054 0.542756 999 999 999 999 999 999 999
 SDSS20687 999 0.189000 999 21.107209 -0.002339 -0.599483 0.695369 0.146646 0.045399 999 999 54421.030073 0.718849 999 999 999 999 999 999 999
 sn1992bl 999 0.043700 999 17.321356 -0.002706 -1.713558 0.088229 -0.045387 0.046368 999 999 48947.273292 0.334779 999 999 999 999 999 999 999
 SDSS13511 999 0.237370 999 21.460410 -0.001598 -1.553097 0.455576 -0.095131 0.042366 999 999 54002.619593 0.324056 999 999 999 999 999 999 999
 SDSS15203 999 0.216000 999 20.728619 -0.002358 1.113876 0.266089 -0.024567 0.033130 999 999 54027.181453 0.269190 999 999 999 999 999 999 999
 04D3ks 999 0.750000 999 23.794862 0.000845 0.610283 0.412424 -0.030879 0.065538 999 999 53163.223472 0.397149 999 999 999 999 999 999 999
 SDSS8046 999 0.259300 999 21.619049 -0.001673 0.239544 0.474740 0.040635 0.047062 999 999 53683.331306 0.464445 999 999 999 999 999 999 999
 SDSS1580 999 0.184000 999 20.270912 -0.001431 0.880367 0.231216 -0.038314 0.027725 999 999 53634.026592 0.205129 999 999 999 999 999 999 999
 sn2007ci 999 0.018126 999 15.875734 0.001009 -2.724017 0.099480 0.026862 0.028329 999 999 54246.654274 0.064112 999 999 999 999 999 999 999
 SDSS13835 999 0.247700 999 21.074411 -0.002525 0.624875 0.248767 -0.078190 0.035885 999 999 54011.461233 0.262937 999 999 999 999 999 999 999
 SDSS17791 999 0.279000 999 21.738505 -0.002565 0.248115 0.756384 -0.186815 0.062143 999 999 54366.712837 0.553998 999 999 999 999 999 999 999
 SDSS17875 999 0.212000 999 21.021118 -0.002241 1.121208 0.320174 -0.030633 0.038450 999 999 54362.456863 0.401764 999 999 999 999 999 999 999
 SDSS13305 999 0.201000 999 20.848001 -0.002551 1.115022 0.309745 0.017694 0.033018 999 999 54003.846052 0.265256 999 999 999 999 999 999 999
 SDSS16021 999 0.124000 999 19.615565 -0.002397 -0.346996 0.127285 -0.037939 0.024175 999 999 54049.119830 0.113708 999 999 999 999 999 999 999
 SDSS17258 999 0.091000 999 18.816966 -0.001792 0.317920 0.210647 0.027303 0.033556 999 999 54342.577808 0.656460 999 999 999 999 999 999 999
 03D3ay 999 0.370900 999 22.273460 0.000860 0.568403 0.198180 -0.054161 0.032946 999 999 52767.624832 0.142184 999 999 999 999 999 999 999
 06D3em 999 0.690000 999 24.371473 0.000838 -0.148908 0.496370 0.177332 0.074094 999 999 53881.723454 0.700552 999 999 999 999 999 999 999
 sn2004gs 999 0.026700 999 17.132944 0.001689 -1.806177 0.031756 0.127508 0.019530 999 999 53355.884907 0.056626 999 999 999 999 999 999 999
 Patuxent 999 0.970000 999 25.020112 0.000862 -0.103892 0.629230 -0.218239 0.106515 999 999 53200.959603 1.126389 999 999 999 999 999 999 999
 SDSS15234 999 0.136300 999 20.459124 -0.002333 0.900294 0.204769 0.127758 0.028522 999 999 54032.802120 0.198342 999 999 999 999 999 999 999
 05D2cb 999 0.427000 999 23.400268 0.002503 0.888394 0.191529 0.159357 0.028814 999 999 53423.014962 0.196982 999 999 999 999 999 999 999
 sn2006al 999 0.067850 999 18.348038 0.002585 -1.409990 0.273899 -0.119832 0.036199 999 999 53787.192353 0.685476 999 999 999 999 999 999 999
 04D4in 999 0.516000 999 22.884043 -0.002360 1.535665 0.161804 -0.070351 0.036122 999 999 53278.572842 0.145814 999 999 999 999 999 999 999
 SDSS17366 999 0.139290 999 19.552632 -0.002250 0.567426 0.166157 -0.095520 0.022939 999 999 54351.464666 0.250985 999 999 999 999 999 999 999
 05D4ev 999 0.722000 999 24.228973 -0.002347 -1.108396 0.551675 -0.039869 0.063923 999 999 53631.285334 0.372478 999 999 999 999 999 999 999
 SDSS21510 999 0.149720 999 19.739056 -0.002513 -0.843859 0.339299 -0.155032 0.028597 999 999 54429.432414 0.303954 999 999 999 999 999 999 999
 SDSS17208 999 0.140000 999 19.980420 -0.002592 0.839933 0.368106 -0.068021 0.030505 999 999 54342.023351 1.070465 999 999 999 999 999 999 999
 SDSS20625 999 0.107960 999 19.478747 -0.002530 -0.106798 0.203843 -0.004307 0.023961 999 999 54423.595380 0.175100 999 999 999 999 999 999 999
 04D4ib 999 0.699000 999 23.582085 -0.002348 0.966179 0.228766 -0.137366 0.053187 999 999 53267.429307 0.290484 999 999 999 999 999 999 999
 SDSS5550 999 0.156100 999 19.864340 -0.002575 1.893064 0.198284 -0.048820 0.021889 999 999 53671.496605 0.204171 999 999 999 999 999 999 999
 SDSS5717 999 0.251700 999 21.337253 -0.002309 1.420177 0.338336 -0.029555 0.035031 999 999 53664.203379 0.315990 999 999 999 999 999 999 999
 SDSS17253 999 0.156000 999 19.968207 -0.002575 -0.196456 0.420519 -0.122155 0.065838 999 999 54341.619098 1.320022 999 999 999 999 999 999 999
 SDSS20142 999 0.316000 999 21.288947 -0.002179 0.849468 0.676772 -0.091692 0.040368 999 999 54412.642949 0.484476 999 999 999 999 999 999 999
 05D4af 999 0.499000 999 23.106652 -0.002349 0.151133 0.253460 -0.026386 0.038475 999 999 53536.771159 0.328668 999 999 999 999 999 999 999
 SDSS6108 999 0.259500 999 21.524499 -0.002588 0.459560 0.633981 0.035718 0.043135 999 999 53675.204431 0.613650 999 999 999 999 999 999 999
 SDSS17223 999 0.235000 999 20.861962 -0.002093 1.015109 0.670751 -0.070372 0.044419 999 999 54347.008340 1.628361 999 999 999 999 999 999 999
 SDSS12928 999 0.139700 999 19.894622 -0.001944 -0.557692 0.381426 -0.064029 0.032959 999 999 53972.953455 1.111469 999 999 999 999 999 999 999
 SDSS3901 999 0.062820 999 18.038697 -0.000004 1.183474 0.076544 0.040914 0.023473 999 999 53657.000257 0.090691 999 999 999 999 999 999 999
 SDSS20245 999 0.302000 999 21.669281 -0.002653 -0.592449 0.899765 0.045777 0.054662 999 999 54411.891108 0.588207 999 999 999 999 999 999 999
 SDSS2031 999 0.153000 999 19.678564 -0.002148 0.506740 0.140461 -0.129636 0.023067 999 999 53636.918528 0.139257 999 999 999 999 999 999 999
 05D4dt 999 0.407000 999 22.802780 -0.002350 -0.984451 0.105946 -0.049593 0.024187 999 999 53609.572722 0.173487 999 999 999 999 999 999 999
 05D3ax 999 0.643000 999 23.612450 0.000848 0.595723 3.388207 -0.063327 0.241435 999 999 53399.921021 1.069000 999 999 999 999 999 999 999
 sn1992al 999 0.014615 999 14.458924 -0.000437 -0.166844 0.084193 -0.108208 0.026735 999 999 48838.335944 0.127373 999 999 999 999 999 999 999
 03D3bl 999 0.355300 999 22.926750 0.000833 0.057618 0.193050 0.205427 0.029828 999 999 52787.142129 0.289761 999 999 999 999 999 999 999
 SDSS15776 999 0.317600 999 21.846808 -0.001880 -2.278859 0.577747 -0.146176 0.050270 999 999 54033.829910 0.490099 999 999 999 999 999 999 999
 SDSS13736 999 0.150400 999 19.969777 -0.002625 1.116846 0.164498 -0.026847 0.023148 999 999 54015.785800 0.131859 999 999 999 999 999 999 999
 SDSS15453 999 0.175000 999 20.546989 -0.002348 1.149480 0.257202 -0.024269 0.029436 999 999 54038.180236 0.181637 999 999 999 999 999 999 999
 Lancaster 999 1.230000 999 26.046588 0.000868 -0.084478 0.689713 0.086889 0.048286 999 999 53431.848692 1.582500 999 999 999 999 999 999 999
 SDSS13354 999 0.157630 999 20.297005 -0.002064 1.038311 0.164553 0.089259 0.027809 999 999 54006.604734 0.174257 999 999 999 999 999 999 999
 05D3lr 999 0.600000 999 23.846779 0.000818 0.181969 0.344786 0.103471 0.039450 999 999 53541.025431 0.312969 999 999 999 999 999 999 999
 04D1hx 999 0.560000 999 23.702536 -0.001746 0.290134 0.189869 0.114740 0.034921 999 999 53260.057892 0.268558 999 999 999 999 999 999 999
 SDSS12860 999 0.121700 999 20.207400 -0.002441 -0.303474 0.200379 0.140889 0.028632 999 999 53993.777003 0.278723 999 999 999 999 999 999 999
 05D4cw 999 0.375000 999 22.145658 -0.002350 -0.832972 0.103648 -0.127654 0.029839 999 999 53580.417404 0.164279 999 999 999 999 999 999 999
 SDSS18807 999 0.177000 999 20.589405 -0.001384 0.470732 0.243176 -0.012134 0.027724 999 999 54390.270703 0.236354 999 999 999 999 999 999 999
 06D2ca 999 0.531000 999 23.315587 0.002502 1.306211 0.350427 0.047182 0.031903 999 999 53795.718760 0.453901 999 999 999 999 999 999 999
 06D4ba 999 0.700000 999 23.721495 -0.002343 0.692199 0.413517 -0.095146 0.070801 999 999 53904.789553 0.504523 999 999 999 999 999 999 999
 SDSS19757 999 0.403000 999 21.990314 -0.002664 0.170448 0.890471 -0.104743 0.061365 999 999 54400.459754 0.824860 999 999 999 999 999 999 999
 04D3fq 999 0.742000 999 24.080908 0.000869 -0.399187 0.388384 -0.037024 0.069146 999 999 53120.187017 0.501808 999 999 999 999 999 999 999
 SDSS4000 999 0.278600 999 21.898665 -0.001954 -1.039338 0.595615 -0.011839 0.061890 999 999 53643.056000 0.778145 999 999 999 999 999 999 999
 04D1qd 999 0.767000 999 24.227383 -0.001736 0.181234 0.273042 0.012872 0.052591 999 999 53329.533591 0.369847 999 999 999 999 999 999 999
 05D1em 999 0.866000 999 24.237962 -0.001750 0.228010 0.285984 -0.136547 0.057657 999 999 53667.792981 0.393466 999 999 999 999 999 999 999
 05D1er 999 0.860000 999 24.581780 -0.001744 0.481800 0.437262 0.085341 0.071265 999 999 53667.242319 0.582290 999 999 999 999 999 999 999
 SDSS5635 999 0.179500 999 20.907805 -0.002579 0.037466 0.390866 -0.028066 0.036087 999 999 53662.307320 0.313231 999 999 999 999 999 999 999
 05D4ef 999 0.605000 999 23.832600 -0.002339 -1.554681 0.207900 -0.071677 0.035925 999 999 53625.594066 0.279029 999 999 999 999 999 999 999
 05D3dh 999 0.800000 999 24.181489 0.000841 0.094687 0.311776 0.124596 0.063902 999 999 53442.390199 0.665991 999 999 999 999 999 999 999
 sn1996bl 999 0.036000 999 16.642105 -0.002403 -0.027322 0.133725 -0.010540 0.027886 999 999 50376.549040 0.169964 999 999 999 999 999 999 999
 SDSS17809 999 0.282000 999 21.477751 -0.002525 1.522764 0.426655 0.029999 0.041137 999 999 54370.574833 0.318393 999 999 999 999 999 999 999
 SDSS5391 999 0.300900 999 21.701793 -0.001152 0.260602 0.598864 -0.031138 0.057707 999 999 53658.690614 0.583147 999 999 999 999 999 999 999
 SDSS18415 999 0.130970 999 19.863459 -0.002613 -1.623581 0.175392 -0.086807 0.028638 999 999 54381.428034 0.244719 999 999 999 999 999 999 999
